,alfa,beta,charlie,delta,avg_accuracy,std_accuracy,avg_n_tick,std_n_tick,avg_consensus,std_consensus,avg_weak_synergy,std_weak_synergy,avg_strong_synergy,std_strong_synergy,diversity_score
3030,ENFJ,INFJ,INTJ,ISTP,0.9625,0.059947894041408996,5.44,5.2693832656203705,0.99,0.09949874371066199,0.1053125,0.06594490479748985,-0.00875,0.07343151571362258,5
3031,ENFJ,INFJ,ESFP,ESFP,0.9125,0.0960143218483576,7.45,5.947058096235482,0.94,0.23748684174075835,0.095625,0.08194653363626798,-0.04875,0.10442551172965352,5
3032,ENFJ,INFJ,ESFP,ESTP,0.91875,0.09078649403958719,8.02,5.832632338832957,0.94,0.23748684174075835,0.090625,0.07787459871485694,-0.0475,0.08437268515343102,6
3033,ENFJ,INFJ,ESFP,ISFP,0.925,0.1,8.19,6.430699806397434,0.94,0.23748684174075835,0.1125,0.08338540040078957,-0.03625,0.09403290647427634,6
3034,ENFJ,INFJ,ESFP,ISTP,0.89625,0.1090513067321983,9.13,6.796550595706619,0.87,0.33630343441600474,0.08375,0.08726307208665073,-0.06,0.10677078252031312,7
3035,ENFJ,INFJ,ESTP,ESTP,0.9025,0.09934158243152763,8.77,6.5967491994163305,0.9,0.3,0.0859375,0.07922660833804512,-0.05875,0.10526009452779339,7
3036,ENFJ,INFJ,ESTP,ISFP,0.92125,0.08777634932030381,8.7,6.697014260101287,0.92,0.2712931993250107,0.0959375,0.07529304728027682,-0.03875,0.07643420373105224,7
3037,ENFJ,INFJ,ESTP,ISTP,0.915,0.10136567466356647,8.43,6.358073607626763,0.9,0.3,0.1015625,0.08129505962080352,-0.03625,0.09568013116629805,8
3038,ENFJ,INFJ,ISFP,ISFP,0.935,0.08746427842267951,7.53,5.766203256910044,0.95,0.21794494717703375,0.1109375,0.0794727498501845,-0.0325,0.08771402396424416,5
3039,ENFJ,INFJ,ISFP,ISTP,0.93375,0.08741960592452931,7.76,6.443787706000252,0.91,0.2861817604250837,0.1078125,0.06693265622063717,-0.0325,0.09120718173477349,6
3040,ENFJ,INFJ,ISTP,ISTP,0.91375,0.10261426557745273,9.38,7.421293687760915,0.85,0.3570714214271425,0.0959375,0.07921181552489502,-0.04875,0.09336587974201281,7
3041,ENFJ,ENTP,ENTP,ENTP,0.91875,0.10364452469860623,6.04,5.791234756077499,0.96,0.19595917942265426,0.090625,0.08202752967754179,-0.03125,0.09742785792574934,2
3042,ENFJ,ENTP,ENTP,ENTJ,0.95375,0.07635239027037724,4.43,5.058171606420645,0.98,0.13999999999999999,0.099375,0.07076313923929604,-0.01875,0.07577722283113839,3
3043,ENFJ,ENTP,ENTP,INTP,0.9275,0.07741931283601011,7.1,6.002499479383568,0.95,0.21794494717703375,0.098125,0.06775126843831045,-0.02875,0.07469730584164332,3
3044,ENFJ,ENTP,ENTP,INTJ,0.95875,0.06859072459159474,5.87,5.624331071336394,0.97,0.17058722109231983,0.1021875,0.07205886807846762,-0.0075,0.07668930825088983,4
3045,ENFJ,ENTP,ENTP,ESFP,0.9375,0.08569568250501305,6.47,6.040620829020805,0.94,0.23748684174075835,0.1078125,0.06780241860545978,-0.01125,0.07924447930297732,4
3046,ENFJ,ENTP,ENTP,ESTP,0.92,0.1023474474522936,7.92,6.749340708543317,0.92,0.2712931993250107,0.100625,0.08263010574239876,-0.02125,0.09363326065026252,3
3047,ENFJ,ENTP,ENTP,ISFP,0.94125,0.08741960592452931,7.57,6.471869899804847,0.94,0.23748684174075835,0.12375,0.08314144574157946,-0.01,0.09467048114380744,5
3048,ENFJ,ENTP,ENTP,ISTP,0.9275,0.08870597499605086,9.28,6.592541239916517,0.91,0.2861817604250837,0.11625,0.08316023689239949,-0.02375,0.09469523483259336,4
3049,ENFJ,ENTP,ENTJ,ENTJ,0.94375,0.07781187248742957,4.88,4.942226219023164,0.98,0.13999999999999999,0.0790625,0.06591528061648529,-0.02875,0.07038954112650543,2
3050,ENFJ,ENTP,ENTJ,INTP,0.93,0.08536685539481936,6.21,5.838313112535161,0.99,0.09949874371066199,0.08375,0.07353783040041365,-0.03875,0.08233885777687228,4
3051,ENFJ,ENTP,ENTJ,INTJ,0.9575,0.0689655711206686,5.39,5.486155302213017,0.98,0.13999999999999999,0.09625,0.07121709766622057,-0.01625,0.06767338841819581,3
3052,ENFJ,ENTP,ENTJ,ESFP,0.935,0.08381527307120105,6.79,5.879277166455073,0.96,0.19595917942265428,0.10625,0.08016097086487912,-0.0275,0.07411983540186796,5
3053,ENFJ,ENTP,ENTJ,ESTP,0.93375,0.09092407546959166,6.1,5.677147170894902,0.97,0.17058722109231983,0.1015625,0.06765823467065928,-0.03,0.09374166629626338,4
3054,ENFJ,ENTP,ENTJ,ISFP,0.92375,0.09983580269622717,6.68,6.054552006548462,0.95,0.21794494717703375,0.0946875,0.07723935505135966,-0.0425,0.07949056547792323,6
3055,ENFJ,ENTP,ENTJ,ISTP,0.94,0.08746427842267951,6.37,6.092052199382405,0.92,0.2712931993250107,0.104375,0.07567663526478963,-0.01375,0.08080648179446992,5
3056,ENFJ,ENTP,INTP,INTP,0.93125,0.0890487928048438,7.57,6.369073716012401,0.92,0.2712931993250107,0.105625,0.07865818059807894,-0.01875,0.09742785792574934,4
3057,ENFJ,ENTP,INTP,INTJ,0.95375,0.06767338841819581,5.68,5.6918889658882135,0.95,0.21794494717703372,0.09625,0.05334147073337967,-0.0225,0.07154544010627094,5
3058,ENFJ,ENTP,INTP,ESFP,0.9275,0.08325412902673357,7.84,6.588960464291768,0.89,0.3128897569432403,0.1028125,0.07995298911704302,-0.02625,0.08157626799504866,5
3059,ENFJ,ENTP,INTP,ESTP,0.9475,0.07327175444876423,6.35,5.701534881064923,0.95,0.21794494717703372,0.113125,0.06871874289449713,-0.02,0.07648529270389176,4
3060,ENFJ,ENTP,INTP,ISFP,0.92375,0.10291835356242345,7.18,5.896405684821898,0.92,0.2712931993250107,0.1078125,0.0789796997256257,-0.02125,0.09528739423449463,6
3061,ENFJ,ENTP,INTP,ISTP,0.92125,0.08597783144508821,8.0,6.3608175575157,0.92,0.2712931993250107,0.101875,0.07508068576538177,-0.02875,0.08634053219664564,5
3062,ENFJ,ENTP,INTJ,INTJ,0.9625,0.0625,5.49,6.02908782487036,0.93,0.2551470164434615,0.0959375,0.055946228369301174,-0.02,0.06547900426854397,4
3063,ENFJ,ENTP,INTJ,ESFP,0.93125,0.0854674645698584,7.0,6.4513564465157245,0.92,0.2712931993250107,0.088125,0.07400116130845515,-0.04,0.08455767262643882,6
3064,ENFJ,ENTP,INTJ,ESTP,0.9475,0.0938416218956173,6.62,6.396530309472473,0.93,0.2551470164434615,0.1134375,0.07864265998012783,-0.015,0.08154753215150046,5
3065,ENFJ,ENTP,INTJ,ISFP,0.915,0.10136567466356647,8.3,6.659579566308972,0.87,0.33630343441600474,0.089375,0.08052804247589779,-0.045,0.09924716620639605,7
3066,ENFJ,ENTP,INTJ,ISTP,0.93125,0.09249155366842965,6.84,6.0195016405014785,0.92,0.2712931993250107,0.1,0.08172935519138763,-0.0225,0.10213349107907747,6
