,type,studygroup,avg_accuracy,std_accuracy,avg_adaptation
4639,INTP,"['ESTJ', 'ENFP', 'INFP', 'INTP']",0.8425,0.1207010770457331,0.185
4640,ESTJ,"['ESTJ', 'ENFP', 'INFP', 'INTJ']",0.83375,0.14367389289637836,0.16
4641,ENFP,"['ESTJ', 'ENFP', 'INFP', 'INTJ']",0.83,0.1408900280360537,0.18625
4642,INFP,"['ESTJ', 'ENFP', 'INFP', 'INTJ']",0.8175,0.13966477723463422,0.2075
4643,INTJ,"['ESTJ', 'ENFP', 'INFP', 'INTJ']",0.865,0.11683321445547921,0.155
4644,ESTJ,"['ESTJ', 'ENFP', 'INFP', 'ESFP']",0.82,0.13842868199907127,0.18625
4645,ENFP,"['ESTJ', 'ENFP', 'INFP', 'ESFP']",0.8075,0.15043686383330385,0.21375
4646,INFP,"['ESTJ', 'ENFP', 'INFP', 'ESFP']",0.85875,0.12581608601446798,0.18875
4647,ESFP,"['ESTJ', 'ENFP', 'INFP', 'ESFP']",0.7925,0.14055692796870597,0.20625
4648,ESTJ,"['ESTJ', 'ENFP', 'INFP', 'ESTP']",0.82625,0.13907619314605932,0.1975
4649,ENFP,"['ESTJ', 'ENFP', 'INFP', 'ESTP']",0.82,0.13955285736952863,0.19375
4650,INFP,"['ESTJ', 'ENFP', 'INFP', 'ESTP']",0.845,0.1404457190518814,0.185
4651,ESTP,"['ESTJ', 'ENFP', 'INFP', 'ESTP']",0.76,0.15779733838059498,0.23375
4652,ESTJ,"['ESTJ', 'ENFP', 'INFP', 'ISFP']",0.8175,0.13626720074911644,0.17625
4653,ENFP,"['ESTJ', 'ENFP', 'INFP', 'ISFP']",0.83375,0.13584803090218128,0.17125
4654,INFP,"['ESTJ', 'ENFP', 'INFP', 'ISFP']",0.83,0.13052777482206612,0.2025
4655,ISFP,"['ESTJ', 'ENFP', 'INFP', 'ISFP']",0.76,0.14650085323983614,0.24875
4656,ESTJ,"['ESTJ', 'ENFP', 'INFP', 'ISTP']",0.81875,0.13621559198564606,0.2025
4657,ENFP,"['ESTJ', 'ENFP', 'INFP', 'ISTP']",0.82625,0.14458453409683897,0.165
4658,INFP,"['ESTJ', 'ENFP', 'INFP', 'ISTP']",0.81,0.14628738838327793,0.22625
4659,ISTP,"['ESTJ', 'ENFP', 'INFP', 'ISTP']",0.745,0.14675660121439174,0.2625
4660,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'INFJ']",0.8325,0.1394408476738434,0.165
4661,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'INFJ']",0.80625,0.1303540850913388,0.185
4662,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'INFJ']",0.875,0.12374368670764582,0.1425
4663,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'INFJ']",0.87875,0.13164227094668338,0.14625
4664,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'ENTP']",0.83125,0.12295197233066252,0.185
4665,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'ENTP']",0.82625,0.16094933208932555,0.18125
4666,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'ENTP']",0.86125,0.1184469818104286,0.15875
4667,ENTP,"['ESTJ', 'ENFP', 'INFJ', 'ENTP']",0.79875,0.1434997822297999,0.19125
4668,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'ENTJ']",0.80875,0.14518845511954456,0.19
4669,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'ENTJ']",0.84375,0.127934309315367,0.15875
4670,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'ENTJ']",0.8875,0.11924240017711821,0.13875
4671,ENTJ,"['ESTJ', 'ENFP', 'INFJ', 'ENTJ']",0.88375,0.1240652550071937,0.12875
4672,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'INTP']",0.80375,0.14817114260206002,0.1875
4673,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'INTP']",0.81875,0.14072912811497132,0.18625
4674,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'INTP']",0.87,0.12364263018878238,0.17875
4675,INTP,"['ESTJ', 'ENFP', 'INFJ', 'INTP']",0.81125,0.13520239457938604,0.215
4676,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'INTJ']",0.8375,0.11659223816361018,0.16125
4677,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'INTJ']",0.815,0.14945735177635125,0.18375
4678,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'INTJ']",0.88375,0.11215920604212568,0.13875
4679,INTJ,"['ESTJ', 'ENFP', 'INFJ', 'INTJ']",0.89,0.1107925990308017,0.12375
4680,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'ESFP']",0.81125,0.14196720572019442,0.18125
4681,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'ESFP']",0.81625,0.1525358564403793,0.19
4682,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'ESFP']",0.88125,0.11907849302036032,0.155
4683,ESFP,"['ESTJ', 'ENFP', 'INFJ', 'ESFP']",0.78375,0.14668738016612068,0.23125
4684,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'ESTP']",0.845,0.1336038921588739,0.16375
4685,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'ESTP']",0.7875,0.1293010054098575,0.22375
4686,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'ESTP']",0.86125,0.11975887232268013,0.16875
4687,ESTP,"['ESTJ', 'ENFP', 'INFJ', 'ESTP']",0.76875,0.16333917931714975,0.23875
4688,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'ISFP']",0.79125,0.15517631101427823,0.2
4689,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'ISFP']",0.8325,0.12651580928879996,0.1775
4690,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'ISFP']",0.875,0.13110110602126895,0.155
4691,ISFP,"['ESTJ', 'ENFP', 'INFJ', 'ISFP']",0.75875,0.13607787292576262,0.26
4692,ESTJ,"['ESTJ', 'ENFP', 'INFJ', 'ISTP']",0.8375,0.128086884574495,0.16625
4693,ENFP,"['ESTJ', 'ENFP', 'INFJ', 'ISTP']",0.83,0.14309088021254188,0.17875
4694,INFJ,"['ESTJ', 'ENFP', 'INFJ', 'ISTP']",0.89125,0.10990763167314634,0.13875
4695,ISTP,"['ESTJ', 'ENFP', 'INFJ', 'ISTP']",0.74125,0.15233084881270767,0.25375
4696,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'ENTP']",0.79125,0.1500572807297267,0.21
4697,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'ENTP']",0.8375,0.1152443057161611,0.17625
4698,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ENTP']",0.81,0.1397318861248212,0.21625
4699,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ENTP']",0.82625,0.1477910264528939,0.195
4700,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'ENTJ']",0.82625,0.13794813336903114,0.185
4701,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'ENTJ']",0.81,0.13973188612482118,0.1975
4702,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ENTJ']",0.82125,0.12900460263106894,0.185
4703,ENTJ,"['ESTJ', 'ENFP', 'ENTP', 'ENTJ']",0.86375,0.13239972620817614,0.1575
4704,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'INTP']",0.8175,0.15043686383330385,0.1925
4705,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'INTP']",0.80875,0.13970392800490616,0.1975
4706,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'INTP']",0.82875,0.14647418714572205,0.18875
4707,INTP,"['ESTJ', 'ENFP', 'ENTP', 'INTP']",0.825,0.12990381056766578,0.205
4708,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'INTJ']",0.8225,0.14271912976192086,0.17375
4709,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'INTJ']",0.80625,0.1291498644985739,0.19375
4710,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'INTJ']",0.83125,0.13035408509133883,0.18125
4711,INTJ,"['ESTJ', 'ENFP', 'ENTP', 'INTJ']",0.875,0.11039701082909809,0.16125
4712,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'ESFP']",0.81,0.1386091627562911,0.22875
4713,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'ESFP']",0.84,0.12257650672131264,0.17375
4714,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ESFP']",0.8225,0.11882234638316144,0.18
4715,ESFP,"['ESTJ', 'ENFP', 'ENTP', 'ESFP']",0.76375,0.15092941230919837,0.2375
4716,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'ESTP']",0.79375,0.13735788109897445,0.215
4717,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'ESTP']",0.84625,0.13676508143528449,0.2025
4718,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ESTP']",0.8225,0.144892201308421,0.18875
4719,ESTP,"['ESTJ', 'ENFP', 'ENTP', 'ESTP']",0.73875,0.16114337560073638,0.2575
4720,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'ISFP']",0.82625,0.15899587258793857,0.18875
4721,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'ISFP']",0.82125,0.1383552944415211,0.18625
4722,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ISFP']",0.8275,0.11696687565289585,0.19125
4723,ISFP,"['ESTJ', 'ENFP', 'ENTP', 'ISFP']",0.74625,0.16149206636859906,0.24875
4724,ESTJ,"['ESTJ', 'ENFP', 'ENTP', 'ISTP']",0.81625,0.14626068337048068,0.1975
4725,ENFP,"['ESTJ', 'ENFP', 'ENTP', 'ISTP']",0.825,0.1274754878398196,0.21
4726,ENTP,"['ESTJ', 'ENFP', 'ENTP', 'ISTP']",0.80375,0.13021016665376017,0.2025
4727,ISTP,"['ESTJ', 'ENFP', 'ENTP', 'ISTP']",0.74625,0.16531693046993098,0.265
4728,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ENTJ']",0.8375,0.128086884574495,0.165
4729,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'ENTJ']",0.82875,0.14753707161252727,0.175
4730,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ENTJ']",0.87375,0.12436714799335073,0.14
4731,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ENTJ']",0.8825,0.1087140745257945,0.13125
4732,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'INTP']",0.81,0.14195069566578392,0.1825
4733,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'INTP']",0.81125,0.14523149623962428,0.1975
4734,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'INTP']",0.89875,0.10996448290243535,0.1375
4735,INTP,"['ESTJ', 'ENFP', 'ENTJ', 'INTP']",0.81125,0.1280807850538089,0.205
4736,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'INTJ']",0.81,0.14084566021003275,0.19125
4737,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'INTJ']",0.835,0.13448977656312766,0.1625
4738,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'INTJ']",0.865,0.12077872329181162,0.14625
4739,INTJ,"['ESTJ', 'ENFP', 'ENTJ', 'INTJ']",0.8775,0.12745097096530886,0.1575
4740,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ESFP']",0.8125,0.14523687548277814,0.195
4741,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'ESFP']",0.8175,0.14188463623662712,0.21
4742,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ESFP']",0.885,0.10851267207105354,0.14375
4743,ESFP,"['ESTJ', 'ENFP', 'ENTJ', 'ESFP']",0.74625,0.1545709788414371,0.2425
4744,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ESTP']",0.82,0.13842868199907124,0.2025
4745,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'ESTP']",0.80375,0.12778766568022124,0.21
4746,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ESTP']",0.875,0.1159202311936963,0.15
4747,ESTP,"['ESTJ', 'ENFP', 'ENTJ', 'ESTP']",0.7375,0.15662455107677084,0.25625
4748,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ISFP']",0.82375,0.12881066531929722,0.19875
4749,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'ISFP']",0.82,0.15644487847162017,0.17375
4750,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ISFP']",0.885,0.099498743710662,0.11625
4751,ISFP,"['ESTJ', 'ENFP', 'ENTJ', 'ISFP']",0.77375,0.14651685056675223,0.24
4752,ESTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ISTP']",0.8225,0.12142384444580892,0.1825
4753,ENFP,"['ESTJ', 'ENFP', 'ENTJ', 'ISTP']",0.8025,0.14271912976192083,0.1925
4754,ENTJ,"['ESTJ', 'ENFP', 'ENTJ', 'ISTP']",0.89625,0.1104748274495145,0.12875
4755,ISTP,"['ESTJ', 'ENFP', 'ENTJ', 'ISTP']",0.7725,0.14293792358922805,0.24125
4756,ESTJ,"['ESTJ', 'ENFP', 'INTP', 'INTP']",0.82625,0.14240676774648034,0.19
4757,ENFP,"['ESTJ', 'ENFP', 'INTP', 'INTP']",0.81625,0.13970392800490616,0.18625
4758,INTP,"['ESTJ', 'ENFP', 'INTP', 'INTP']",0.81375,0.11658553726770743,0.19875
4759,INTP,"['ESTJ', 'ENFP', 'INTP', 'INTP']",0.8325,0.12774486291041218,0.18375
4760,ESTJ,"['ESTJ', 'ENFP', 'INTP', 'INTJ']",0.83125,0.1203835017766139,0.1775
4761,ENFP,"['ESTJ', 'ENFP', 'INTP', 'INTJ']",0.79125,0.1447573400556946,0.19625
4762,INTP,"['ESTJ', 'ENFP', 'INTP', 'INTJ']",0.81625,0.1595452522013739,0.21625
4763,INTJ,"['ESTJ', 'ENFP', 'INTP', 'INTJ']",0.88375,0.11075733610014284,0.145
4764,ESTJ,"['ESTJ', 'ENFP', 'INTP', 'ESFP']",0.8075,0.13966477723463422,0.2
4765,ENFP,"['ESTJ', 'ENFP', 'INTP', 'ESFP']",0.8425,0.1282331860323216,0.1775
4766,INTP,"['ESTJ', 'ENFP', 'INTP', 'ESFP']",0.80875,0.12305359604660077,0.22
4767,ESFP,"['ESTJ', 'ENFP', 'INTP', 'ESFP']",0.7525,0.17137313091613865,0.26375
4768,ESTJ,"['ESTJ', 'ENFP', 'INTP', 'ESTP']",0.8175,0.1555434023030228,0.1975
4769,ENFP,"['ESTJ', 'ENFP', 'INTP', 'ESTP']",0.8275,0.15489916074659668,0.1875
4770,INTP,"['ESTJ', 'ENFP', 'INTP', 'ESTP']",0.83875,0.13726684778197537,0.2
4771,ESTP,"['ESTJ', 'ENFP', 'INTP', 'ESTP']",0.74875,0.14196720572019442,0.25125
4772,ESTJ,"['ESTJ', 'ENFP', 'INTP', 'ISFP']",0.8275,0.12963892162464172,0.1775
4773,ENFP,"['ESTJ', 'ENFP', 'INTP', 'ISFP']",0.8025,0.14596660576995,0.20625
4774,INTP,"['ESTJ', 'ENFP', 'INTP', 'ISFP']",0.8425,0.1282331860323216,0.18
4775,ISFP,"['ESTJ', 'ENFP', 'INTP', 'ISFP']",0.75,0.1541103500742244,0.275
4776,ESTJ,"['ESTJ', 'ENFP', 'INTP', 'ISTP']",0.83,0.14089002803605372,0.1725
4777,ENFP,"['ESTJ', 'ENFP', 'INTP', 'ISTP']",0.82125,0.14170281401581267,0.19375
4778,INTP,"['ESTJ', 'ENFP', 'INTP', 'ISTP']",0.83375,0.13116664019483001,0.19625
4779,ISTP,"['ESTJ', 'ENFP', 'INTP', 'ISTP']",0.74375,0.16618419750385413,0.2675
4780,ESTJ,"['ESTJ', 'ENFP', 'INTJ', 'INTJ']",0.83625,0.1181828562017351,0.16375
4781,ENFP,"['ESTJ', 'ENFP', 'INTJ', 'INTJ']",0.84375,0.13735788109897445,0.1525
4782,INTJ,"['ESTJ', 'ENFP', 'INTJ', 'INTJ']",0.8825,0.11294356998076518,0.135
4783,INTJ,"['ESTJ', 'ENFP', 'INTJ', 'INTJ']",0.8925,0.1323111862239924,0.135
4784,ESTJ,"['ESTJ', 'ENFP', 'INTJ', 'ESFP']",0.83625,0.12953643309895482,0.19
4785,ENFP,"['ESTJ', 'ENFP', 'INTJ', 'ESFP']",0.8225,0.15225389978585113,0.18125
4786,INTJ,"['ESTJ', 'ENFP', 'INTJ', 'ESFP']",0.89125,0.10702657380295794,0.14125
4787,ESFP,"['ESTJ', 'ENFP', 'INTJ', 'ESFP']",0.7525,0.15101738310538956,0.2375
4788,ESTJ,"['ESTJ', 'ENFP', 'INTJ', 'ESTP']",0.82,0.13955285736952863,0.18625
4789,ENFP,"['ESTJ', 'ENFP', 'INTJ', 'ESTP']",0.85,0.12374368670764582,0.16375
4790,INTJ,"['ESTJ', 'ENFP', 'INTJ', 'ESTP']",0.87625,0.12685498610618345,0.1425
4791,ESTP,"['ESTJ', 'ENFP', 'INTJ', 'ESTP']",0.75,0.15612494995995996,0.24625
4792,ESTJ,"['ESTJ', 'ENFP', 'INTJ', 'ISFP']",0.835,0.13095800853708794,0.14875
4793,ENFP,"['ESTJ', 'ENFP', 'INTJ', 'ISFP']",0.81375,0.13287094302367242,0.195
4794,INTJ,"['ESTJ', 'ENFP', 'INTJ', 'ISFP']",0.88875,0.10291835356242346,0.1625
4795,ISFP,"['ESTJ', 'ENFP', 'INTJ', 'ISFP']",0.74875,0.14196720572019442,0.25125
4796,ESTJ,"['ESTJ', 'ENFP', 'INTJ', 'ISTP']",0.8325,0.1313630465541965,0.175
4797,ENFP,"['ESTJ', 'ENFP', 'INTJ', 'ISTP']",0.81625,0.11918341956832755,0.16625
4798,INTJ,"['ESTJ', 'ENFP', 'INTJ', 'ISTP']",0.88875,0.10737638241252126,0.14875
4799,ISTP,"['ESTJ', 'ENFP', 'INTJ', 'ISTP']",0.765,0.1481975033527893,0.2625
4800,ESTJ,"['ESTJ', 'ENFP', 'ESFP', 'ESFP']",0.80625,0.15347536447260846,0.19875
4801,ENFP,"['ESTJ', 'ENFP', 'ESFP', 'ESFP']",0.8225,0.13827056809024835,0.21125
4802,ESFP,"['ESTJ', 'ENFP', 'ESFP', 'ESFP']",0.7725,0.12547410091329603,0.23375
4803,ESFP,"['ESTJ', 'ENFP', 'ESFP', 'ESFP']",0.76875,0.13849074878850212,0.24125
4804,ESTJ,"['ESTJ', 'ENFP', 'ESFP', 'ESTP']",0.835,0.14348344852281741,0.1875
4805,ENFP,"['ESTJ', 'ENFP', 'ESFP', 'ESTP']",0.8225,0.13131545986668897,0.2075
4806,ESFP,"['ESTJ', 'ENFP', 'ESFP', 'ESTP']",0.7325,0.16490527584040482,0.275
4807,ESTP,"['ESTJ', 'ENFP', 'ESFP', 'ESTP']",0.755,0.15301143748099358,0.2475
4808,ESTJ,"['ESTJ', 'ENFP', 'ESFP', 'ISFP']",0.85,0.11989578808281799,0.17625
4809,ENFP,"['ESTJ', 'ENFP', 'ESFP', 'ISFP']",0.8025,0.14271912976192083,0.20125
4810,ESFP,"['ESTJ', 'ENFP', 'ESFP', 'ISFP']",0.755,0.16290334557644912,0.24875
4811,ISFP,"['ESTJ', 'ENFP', 'ESFP', 'ISFP']",0.74375,0.15449008867885342,0.27625
4812,ESTJ,"['ESTJ', 'ENFP', 'ESFP', 'ISTP']",0.7875,0.14197270864500683,0.20625
4813,ENFP,"['ESTJ', 'ENFP', 'ESFP', 'ISTP']",0.8175,0.14298164217828804,0.20375
4814,ESFP,"['ESTJ', 'ENFP', 'ESFP', 'ISTP']",0.7775,0.14956186011146022,0.24125
4815,ISTP,"['ESTJ', 'ENFP', 'ESFP', 'ISTP']",0.745,0.16856007831037575,0.27375
4816,ESTJ,"['ESTJ', 'ENFP', 'ESTP', 'ESTP']",0.82375,0.12636133704579103,0.19625
4817,ENFP,"['ESTJ', 'ENFP', 'ESTP', 'ESTP']",0.8125,0.14306903927824496,0.22
4818,ESTP,"['ESTJ', 'ENFP', 'ESTP', 'ESTP']",0.76375,0.15899587258793857,0.23125
4819,ESTP,"['ESTJ', 'ENFP', 'ESTP', 'ESTP']",0.76125,0.1358940304060484,0.255
4820,ESTJ,"['ESTJ', 'ENFP', 'ESTP', 'ISFP']",0.83375,0.1447573400556946,0.19875
4821,ENFP,"['ESTJ', 'ENFP', 'ESTP', 'ISFP']",0.8075,0.13966477723463422,0.19875
4822,ESTP,"['ESTJ', 'ENFP', 'ESTP', 'ISFP']",0.75625,0.1574950396044269,0.245
4823,ISFP,"['ESTJ', 'ENFP', 'ESTP', 'ISFP']",0.73625,0.14349978222979992,0.2875
4824,ESTJ,"['ESTJ', 'ENFP', 'ESTP', 'ISTP']",0.81375,0.1363531719469701,0.18875
4825,ENFP,"['ESTJ', 'ENFP', 'ESTP', 'ISTP']",0.83,0.13638181696985854,0.17375
4826,ESTP,"['ESTJ', 'ENFP', 'ESTP', 'ISTP']",0.755,0.14352700094407325,0.24875
4827,ISTP,"['ESTJ', 'ENFP', 'ESTP', 'ISTP']",0.785,0.1630567385912033,0.25875
4828,ESTJ,"['ESTJ', 'ENFP', 'ISFP', 'ISFP']",0.8275,0.1332056680475722,0.17125
4829,ENFP,"['ESTJ', 'ENFP', 'ISFP', 'ISFP']",0.80625,0.13272975363497064,0.19375
4830,ISFP,"['ESTJ', 'ENFP', 'ISFP', 'ISFP']",0.76375,0.15801008670334943,0.27125
4831,ISFP,"['ESTJ', 'ENFP', 'ISFP', 'ISFP']",0.7425,0.17031221330251098,0.28
4832,ESTJ,"['ESTJ', 'ENFP', 'ISFP', 'ISTP']",0.8125,0.12686114456365274,0.18875
4833,ENFP,"['ESTJ', 'ENFP', 'ISFP', 'ISTP']",0.83375,0.12876213535042047,0.1725
4834,ISFP,"['ESTJ', 'ENFP', 'ISFP', 'ISTP']",0.7475,0.1520485119953497,0.2825
4835,ISTP,"['ESTJ', 'ENFP', 'ISFP', 'ISTP']",0.75875,0.15130164407566757,0.2675
4836,ESTJ,"['ESTJ', 'ENFP', 'ISTP', 'ISTP']",0.82375,0.1347393316741626,0.1975
4837,ENFP,"['ESTJ', 'ENFP', 'ISTP', 'ISTP']",0.83125,0.1407291281149713,0.16875
4838,ISTP,"['ESTJ', 'ENFP', 'ISTP', 'ISTP']",0.76125,0.15621999711944692,0.24875
4839,ISTP,"['ESTJ', 'ENFP', 'ISTP', 'ISTP']",0.755,0.16575584454250775,0.27
4840,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENFJ']",0.81875,0.15039011769394955,0.17625
4841,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENFJ']",0.88,0.11445523142259595,0.1325
4842,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENFJ']",0.89375,0.12295197233066252,0.1175
4843,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENFJ']",0.87375,0.11249305534120761,0.1325
4844,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFP']",0.81,0.1268365089396582,0.185
4845,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFP']",0.88875,0.12611378790600178,0.13125
4846,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFP']",0.84375,0.13390178303517844,0.16625
4847,INFP,"['ESTJ', 'ENFJ', 'ENFJ', 'INFP']",0.82,0.136152488041901,0.2025
4848,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFJ']",0.795,0.14089002803605372,0.2025
4849,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFJ']",0.88,0.11847995611072784,0.11875
4850,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFJ']",0.8825,0.11834800378544626,0.1375
4851,INFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INFJ']",0.88625,0.11469388606198677,0.1325
4852,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTP']",0.83625,0.1258657518946278,0.18
4853,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTP']",0.88875,0.11165656048795343,0.12375
4854,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTP']",0.89625,0.09691329888101013,0.125
4855,ENTP,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTP']",0.7875,0.13635890143294643,0.2075
4856,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTJ']",0.83375,0.13235251225420697,0.16375
4857,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTJ']",0.89,0.12283118496538246,0.12875
4858,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTJ']",0.87125,0.11918341956832754,0.135
4859,ENTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ENTJ']",0.88125,0.11907849302036033,0.1225
4860,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTP']",0.8075,0.13740906083661297,0.19625
4861,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTP']",0.875,0.11180339887498948,0.13875
4862,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTP']",0.90125,0.10939464109361116,0.11375
4863,INTP,"['ESTJ', 'ENFJ', 'ENFJ', 'INTP']",0.8,0.13110110602126893,0.20875
4864,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTJ']",0.84375,0.13621559198564606,0.1475
4865,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTJ']",0.89375,0.12295197233066252,0.11625
4866,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTJ']",0.8875,0.11924240017711822,0.12625
4867,INTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'INTJ']",0.87875,0.1255674619477514,0.135
4868,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ESFP']",0.83125,0.1407291281149713,0.16
4869,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ESFP']",0.885,0.11816302298096472,0.135
4870,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ESFP']",0.89,0.10647769719523427,0.13
4871,ESFP,"['ESTJ', 'ENFJ', 'ENFJ', 'ESFP']",0.76375,0.15298590621361172,0.24125
4872,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ESTP']",0.8075,0.14407029534223909,0.21
4873,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ESTP']",0.86625,0.1240652550071937,0.155
4874,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ESTP']",0.86875,0.1291498644985739,0.15375
4875,ESTP,"['ESTJ', 'ENFJ', 'ENFJ', 'ESTP']",0.75125,0.1374943180644204,0.23625
4876,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ISFP']",0.81125,0.14415161289420247,0.19125
4877,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ISFP']",0.895,0.12589678312014171,0.11625
4878,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ISFP']",0.885,0.10851267207105353,0.13375
4879,ISFP,"['ESTJ', 'ENFJ', 'ENFJ', 'ISFP']",0.7675,0.14792312192487017,0.24
4880,ESTJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ISTP']",0.7925,0.14813422967025547,0.1975
4881,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ISTP']",0.88125,0.11907849302036032,0.145
4882,ENFJ,"['ESTJ', 'ENFJ', 'ENFJ', 'ISTP']",0.8675,0.12725466592624415,0.1375
