,type,studygroup,avg_accuracy,std_accuracy,avg_adaptation
1243,INTP,"['ESFJ', 'ISFJ', 'INFP', 'INTP']",0.835,0.12232129822725067,0.19
1244,ESFJ,"['ESFJ', 'ISFJ', 'INFP', 'INTJ']",0.835,0.13332291625973383,0.17625
1245,ISFJ,"['ESFJ', 'ISFJ', 'INFP', 'INTJ']",0.8075,0.1462232881588976,0.2
1246,INFP,"['ESFJ', 'ISFJ', 'INFP', 'INTJ']",0.815,0.14413535305399572,0.1925
1247,INTJ,"['ESFJ', 'ISFJ', 'INFP', 'INTJ']",0.87625,0.11387355926640741,0.1375
1248,ESFJ,"['ESFJ', 'ISFJ', 'INFP', 'ESFP']",0.8275,0.14228053275132194,0.17125
1249,ISFJ,"['ESFJ', 'ISFJ', 'INFP', 'ESFP']",0.815,0.1386091627562911,0.2175
1250,INFP,"['ESFJ', 'ISFJ', 'INFP', 'ESFP']",0.82,0.11768602295939819,0.21125
1251,ESFP,"['ESFJ', 'ISFJ', 'INFP', 'ESFP']",0.76,0.15276616117452188,0.2375
1252,ESFJ,"['ESFJ', 'ISFJ', 'INFP', 'ESTP']",0.81625,0.13858097813192113,0.185
1253,ISFJ,"['ESFJ', 'ISFJ', 'INFP', 'ESTP']",0.82375,0.13239972620817614,0.18875
1254,INFP,"['ESFJ', 'ISFJ', 'INFP', 'ESTP']",0.8075,0.14298164217828804,0.21
1255,ESTP,"['ESFJ', 'ISFJ', 'INFP', 'ESTP']",0.80375,0.1349247475446962,0.20625
1256,ESFJ,"['ESFJ', 'ISFJ', 'INFP', 'ISFP']",0.81875,0.13849074878850212,0.18125
1257,ISFJ,"['ESFJ', 'ISFJ', 'INFP', 'ISFP']",0.81375,0.14415161289420247,0.21625
1258,INFP,"['ESFJ', 'ISFJ', 'INFP', 'ISFP']",0.80375,0.14059583030801445,0.23625
1259,ISFP,"['ESFJ', 'ISFJ', 'INFP', 'ISFP']",0.73,0.1711359109012483,0.2725
1260,ESFJ,"['ESFJ', 'ISFJ', 'INFP', 'ISTP']",0.8425,0.12452409405412272,0.1475
1261,ISFJ,"['ESFJ', 'ISFJ', 'INFP', 'ISTP']",0.85125,0.1443682357722778,0.17375
1262,INFP,"['ESFJ', 'ISFJ', 'INFP', 'ISTP']",0.8125,0.14197270864500683,0.21125
1263,ISTP,"['ESFJ', 'ISFJ', 'INFP', 'ISTP']",0.775,0.15811388300841897,0.23625
1264,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INFJ']",0.83125,0.13849074878850212,0.15625
1265,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INFJ']",0.805,0.14611639196202456,0.1975
1266,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INFJ']",0.8825,0.09813893213195261,0.13625
1267,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INFJ']",0.88375,0.12152031723131733,0.145
1268,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTP']",0.7975,0.12842799539041322,0.17625
1269,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTP']",0.825,0.15206906325745548,0.22
1270,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTP']",0.89,0.13261787209874845,0.165
1271,ENTP,"['ESFJ', 'ISFJ', 'INFJ', 'ENTP']",0.79625,0.1485923534371806,0.19
1272,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTJ']",0.82375,0.1323997262081761,0.17125
1273,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTJ']",0.81875,0.14183507147387772,0.19375
1274,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTJ']",0.9025,0.09934158243152764,0.1175
1275,ENTJ,"['ESFJ', 'ISFJ', 'INFJ', 'ENTJ']",0.89125,0.13538717627604174,0.1175
1276,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTP']",0.8,0.13110110602126893,0.18125
1277,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTP']",0.835,0.14882876066137216,0.18125
1278,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTP']",0.8875,0.1165922381636102,0.14375
1279,INTP,"['ESFJ', 'ISFJ', 'INFJ', 'INTP']",0.81875,0.13621559198564606,0.19625
1280,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTJ']",0.82375,0.14371738760497982,0.16125
1281,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTJ']",0.82375,0.13930070889984733,0.19
1282,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTJ']",0.88,0.11445523142259595,0.145
1283,INTJ,"['ESFJ', 'ISFJ', 'INFJ', 'INTJ']",0.87,0.12489995996796795,0.155
1284,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ESFP']",0.82375,0.13703899992337948,0.1725
1285,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ESFP']",0.8225,0.14809203219619888,0.21
1286,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ESFP']",0.86375,0.11469388606198676,0.17625
1287,ESFP,"['ESFJ', 'ISFJ', 'INFJ', 'ESFP']",0.775,0.15,0.2125
1288,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ESTP']",0.8075,0.16338222057494506,0.18875
1289,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ESTP']",0.81625,0.12680570767911042,0.21125
1290,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ESTP']",0.87625,0.1218285167766562,0.15625
1291,ESTP,"['ESFJ', 'ISFJ', 'INFJ', 'ESTP']",0.77,0.16650825805346717,0.21375
1292,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ISFP']",0.79125,0.14367389289637836,0.1875
1293,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ISFP']",0.79625,0.13653639624656863,0.23625
1294,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ISFP']",0.89,0.11494563932572649,0.15625
1295,ISFP,"['ESFJ', 'ISFJ', 'INFJ', 'ISFP']",0.765,0.1543939765664451,0.24
1296,ESFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ISTP']",0.8075,0.12173228823939851,0.185
1297,ISFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ISTP']",0.8225,0.13939601859450648,0.1975
1298,INFJ,"['ESFJ', 'ISFJ', 'INFJ', 'ISTP']",0.875,0.11858541225631422,0.1525
1299,ISTP,"['ESFJ', 'ISFJ', 'INFJ', 'ISTP']",0.78,0.15423196815187182,0.23
1300,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ENTP']",0.82,0.12786711852544422,0.17625
1301,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ENTP']",0.815,0.13633598204435982,0.22375
1302,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ENTP']",0.8225,0.14051245496396397,0.19375
1303,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ENTP']",0.81625,0.1525358564403793,0.17375
1304,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ENTJ']",0.835,0.13095800853708794,0.15875
1305,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ENTJ']",0.8225,0.13939601859450648,0.1975
1306,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ENTJ']",0.8275,0.13894693231590252,0.18
1307,ENTJ,"['ESFJ', 'ISFJ', 'ENTP', 'ENTJ']",0.8875,0.09921567416492214,0.12875
1308,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'INTP']",0.79625,0.15274058890812223,0.2025
1309,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'INTP']",0.81875,0.13849074878850212,0.20875
1310,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'INTP']",0.82875,0.12074637675723442,0.16875
1311,INTP,"['ESFJ', 'ISFJ', 'ENTP', 'INTP']",0.825,0.1414213562373095,0.19625
1312,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'INTJ']",0.82625,0.1456612079450119,0.165
1313,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'INTJ']",0.83125,0.13961442439805424,0.1875
1314,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'INTJ']",0.8325,0.1313630465541965,0.165
1315,INTJ,"['ESFJ', 'ISFJ', 'ENTP', 'INTJ']",0.88375,0.11759969175129671,0.1475
1316,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ESFP']",0.83125,0.1440214827725364,0.19
1317,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ESFP']",0.8375,0.12562344526401112,0.195
1318,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ESFP']",0.8225,0.14051245496396397,0.1975
1319,ESFP,"['ESFJ', 'ISFJ', 'ENTP', 'ESFP']",0.76125,0.1500989257123448,0.23625
1320,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ESTP']",0.8525,0.12915591353089487,0.17875
1321,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ESTP']",0.82375,0.13817448208696131,0.2125
1322,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ESTP']",0.8125,0.1328768226591831,0.19125
1323,ESTP,"['ESFJ', 'ISFJ', 'ENTP', 'ESTP']",0.765,0.14607361157991539,0.22
1324,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ISFP']",0.79875,0.1647867940703987,0.1975
1325,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ISFP']",0.79625,0.15875984221458522,0.21625
1326,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ISFP']",0.8325,0.11621639299169459,0.1875
1327,ISFP,"['ESFJ', 'ISFJ', 'ENTP', 'ISFP']",0.73375,0.1443249372076773,0.28375
1328,ESFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ISTP']",0.8075,0.14939461168328663,0.19125
1329,ISFJ,"['ESFJ', 'ISFJ', 'ENTP', 'ISTP']",0.835,0.1477751670613165,0.20375
1330,ENTP,"['ESFJ', 'ISFJ', 'ENTP', 'ISTP']",0.8,0.13693063937629152,0.2175
1331,ISTP,"['ESFJ', 'ISFJ', 'ENTP', 'ISTP']",0.78375,0.14454130032623894,0.23375
1332,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ENTJ']",0.825,0.14469796128487783,0.18
1333,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ENTJ']",0.8125,0.1375,0.2125
1334,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ENTJ']",0.88875,0.1144210972679427,0.12125
1335,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ENTJ']",0.8775,0.11723374087693356,0.12
1336,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTP']",0.77625,0.14393466399724564,0.2125
1337,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTP']",0.8,0.16770509831248423,0.23125
1338,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTP']",0.88625,0.10766702141324429,0.13
1339,INTP,"['ESFJ', 'ISFJ', 'ENTJ', 'INTP']",0.80625,0.1429324578253659,0.21625
1340,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTJ']",0.84125,0.12851921062627175,0.14875
1341,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTJ']",0.84625,0.14126106151378023,0.185
1342,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTJ']",0.88,0.10594810050208545,0.12
1343,INTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'INTJ']",0.87625,0.12053915339009147,0.14625
1344,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ESFP']",0.82625,0.12977745374293642,0.18875
1345,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ESFP']",0.82625,0.13450720240938774,0.185
1346,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ESFP']",0.91,0.09532837982468811,0.1075
1347,ESFP,"['ESFJ', 'ISFJ', 'ENTJ', 'ESFP']",0.78125,0.13621559198564606,0.21625
1348,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ESTP']",0.85125,0.12335796488269413,0.16125
1349,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ESTP']",0.79875,0.15501512023025366,0.22375
1350,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ESTP']",0.8975,0.12422258248804842,0.12125
1351,ESTP,"['ESFJ', 'ISFJ', 'ENTJ', 'ESTP']",0.78,0.13242922638149027,0.21125
1352,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ISFP']",0.81,0.1504991694329241,0.185
1353,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ISFP']",0.81875,0.15245388647063085,0.22125
1354,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ISFP']",0.87875,0.12048729186100914,0.15
1355,ISFP,"['ESFJ', 'ISFJ', 'ENTJ', 'ISFP']",0.74375,0.1594668852771634,0.25
1356,ESFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ISTP']",0.825,0.14577379737113252,0.18625
1357,ISFJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ISTP']",0.815,0.1419506956657839,0.2075
1358,ENTJ,"['ESFJ', 'ISFJ', 'ENTJ', 'ISTP']",0.87,0.11979148550710939,0.13875
1359,ISTP,"['ESFJ', 'ISFJ', 'ENTJ', 'ISTP']",0.72,0.14802871343087465,0.29
1360,ESFJ,"['ESFJ', 'ISFJ', 'INTP', 'INTP']",0.82625,0.12856783229097396,0.16375
1361,ISFJ,"['ESFJ', 'ISFJ', 'INTP', 'INTP']",0.82625,0.13907619314605932,0.2
1362,INTP,"['ESFJ', 'ISFJ', 'INTP', 'INTP']",0.81875,0.13621559198564606,0.18875
1363,INTP,"['ESFJ', 'ISFJ', 'INTP', 'INTP']",0.82125,0.13258841389804768,0.2075
1364,ESFJ,"['ESFJ', 'ISFJ', 'INTP', 'INTJ']",0.83625,0.1258657518946278,0.155
1365,ISFJ,"['ESFJ', 'ISFJ', 'INTP', 'INTJ']",0.8175,0.1462232881588976,0.1875
1366,INTP,"['ESFJ', 'ISFJ', 'INTP', 'INTJ']",0.825,0.1334634781503914,0.18125
1367,INTJ,"['ESFJ', 'ISFJ', 'INTP', 'INTJ']",0.8625,0.1340475661845451,0.17125
1368,ESFJ,"['ESFJ', 'ISFJ', 'INTP', 'ESFP']",0.77875,0.16379770297534701,0.23125
1369,ISFJ,"['ESFJ', 'ISFJ', 'INTP', 'ESFP']",0.83875,0.1302581571342079,0.19125
1370,INTP,"['ESFJ', 'ISFJ', 'INTP', 'ESFP']",0.845,0.116081867662439,0.1975
1371,ESFP,"['ESFJ', 'ISFJ', 'INTP', 'ESFP']",0.74375,0.14183507147387772,0.24125
1372,ESFJ,"['ESFJ', 'ISFJ', 'INTP', 'ESTP']",0.8225,0.13599172768959147,0.18375
1373,ISFJ,"['ESFJ', 'ISFJ', 'INTP', 'ESTP']",0.815,0.12806248474865697,0.215
1374,INTP,"['ESFJ', 'ISFJ', 'INTP', 'ESTP']",0.83,0.13638181696985854,0.2075
1375,ESTP,"['ESFJ', 'ISFJ', 'INTP', 'ESTP']",0.7625,0.1709349291397168,0.22625
1376,ESFJ,"['ESFJ', 'ISFJ', 'INTP', 'ISFP']",0.81375,0.13404173790278906,0.18625
1377,ISFJ,"['ESFJ', 'ISFJ', 'INTP', 'ISFP']",0.81125,0.1374943180644204,0.22125
1378,INTP,"['ESFJ', 'ISFJ', 'INTP', 'ISFP']",0.825,0.1346291201783626,0.20625
1379,ISFP,"['ESFJ', 'ISFJ', 'INTP', 'ISFP']",0.76625,0.14432493720767728,0.245
1380,ESFJ,"['ESFJ', 'ISFJ', 'INTP', 'ISTP']",0.8225,0.13713588151902478,0.16625
1381,ISFJ,"['ESFJ', 'ISFJ', 'INTP', 'ISTP']",0.80125,0.1404179030608277,0.2375
1382,INTP,"['ESFJ', 'ISFJ', 'INTP', 'ISTP']",0.8125,0.14197270864500683,0.21
1383,ISTP,"['ESFJ', 'ISFJ', 'INTP', 'ISTP']",0.755,0.14781745499094484,0.265
1384,ESFJ,"['ESFJ', 'ISFJ', 'INTJ', 'INTJ']",0.8325,0.12774486291041215,0.1475
1385,ISFJ,"['ESFJ', 'ISFJ', 'INTJ', 'INTJ']",0.80125,0.14480050932230867,0.2075
1386,INTJ,"['ESFJ', 'ISFJ', 'INTJ', 'INTJ']",0.9075,0.10985786271359915,0.12875
1387,INTJ,"['ESFJ', 'ISFJ', 'INTJ', 'INTJ']",0.87,0.11028372500056387,0.1475
1388,ESFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ESFP']",0.8175,0.1407790822530109,0.1675
1389,ISFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ESFP']",0.8175,0.14298164217828804,0.22
1390,INTJ,"['ESFJ', 'ISFJ', 'INTJ', 'ESFP']",0.87,0.12614475811542863,0.1675
1391,ESFP,"['ESFJ', 'ISFJ', 'INTJ', 'ESFP']",0.76875,0.13390178303517844,0.22875
1392,ESFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ESTP']",0.835,0.1285496013218244,0.155
1393,ISFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ESTP']",0.81875,0.12421629321469871,0.2075
1394,INTJ,"['ESFJ', 'ISFJ', 'INTJ', 'ESTP']",0.87875,0.12305359604660077,0.16375
1395,ESTP,"['ESFJ', 'ISFJ', 'INTJ', 'ESTP']",0.75625,0.1594668852771634,0.24125
1396,ESFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ISFP']",0.8025,0.14051245496396397,0.19
1397,ISFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ISFP']",0.8225,0.13599172768959147,0.1925
1398,INTJ,"['ESFJ', 'ISFJ', 'INTJ', 'ISFP']",0.8925,0.10310795313650639,0.1625
1399,ISFP,"['ESFJ', 'ISFJ', 'INTJ', 'ISFP']",0.7375,0.1525819451966713,0.25625
1400,ESFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ISTP']",0.8175,0.1385415100249741,0.19375
1401,ISFJ,"['ESFJ', 'ISFJ', 'INTJ', 'ISTP']",0.83625,0.12832453974201505,0.1725
1402,INTJ,"['ESFJ', 'ISFJ', 'INTJ', 'ISTP']",0.8875,0.1243734296383275,0.1325
1403,ISTP,"['ESFJ', 'ISFJ', 'INTJ', 'ISTP']",0.77125,0.15314923277640016,0.235
1404,ESFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ESFP']",0.8125,0.1505199322349037,0.20375
1405,ISFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ESFP']",0.79875,0.15092941230919835,0.2525
1406,ESFP,"['ESFJ', 'ISFJ', 'ESFP', 'ESFP']",0.755,0.16481049723849509,0.2425
1407,ESFP,"['ESFJ', 'ISFJ', 'ESFP', 'ESFP']",0.7575,0.13088640112708425,0.25375
1408,ESFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ESTP']",0.8325,0.12402116754812463,0.2075
1409,ISFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ESTP']",0.81,0.14413535305399575,0.23125
1410,ESFP,"['ESFJ', 'ISFJ', 'ESFP', 'ESTP']",0.7525,0.14997916521970645,0.25875
1411,ESTP,"['ESFJ', 'ISFJ', 'ESFP', 'ESTP']",0.75125,0.16440707861889645,0.23125
1412,ESFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ISFP']",0.815,0.13402425153680209,0.18625
1413,ISFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ISFP']",0.82,0.13383758814324173,0.22625
1414,ESFP,"['ESFJ', 'ISFJ', 'ESFP', 'ISFP']",0.76875,0.14510233457804877,0.225
1415,ISFP,"['ESFJ', 'ISFJ', 'ESFP', 'ISFP']",0.755,0.15504031733713652,0.2675
1416,ESFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ISTP']",0.82875,0.13992743655195003,0.18
1417,ISFJ,"['ESFJ', 'ISFJ', 'ESFP', 'ISTP']",0.81625,0.13630732738924933,0.215
1418,ESFP,"['ESFJ', 'ISFJ', 'ESFP', 'ISTP']",0.7575,0.15188400179084038,0.24875
1419,ISTP,"['ESFJ', 'ISFJ', 'ESFP', 'ISTP']",0.75625,0.161414644626812,0.265
1420,ESFJ,"['ESFJ', 'ISFJ', 'ESTP', 'ESTP']",0.785,0.14260960696951663,0.2225
1421,ISFJ,"['ESFJ', 'ISFJ', 'ESTP', 'ESTP']",0.82375,0.13817448208696134,0.21625
1422,ESTP,"['ESFJ', 'ISFJ', 'ESTP', 'ESTP']",0.76875,0.14510233457804877,0.22875
1423,ESTP,"['ESFJ', 'ISFJ', 'ESTP', 'ESTP']",0.78125,0.13961442439805424,0.23
1424,ESFJ,"['ESFJ', 'ISFJ', 'ESTP', 'ISFP']",0.8325,0.12774486291041215,0.18125
1425,ISFJ,"['ESFJ', 'ISFJ', 'ESTP', 'ISFP']",0.83125,0.13154728237405744,0.19375
1426,ESTP,"['ESFJ', 'ISFJ', 'ESTP', 'ISFP']",0.74375,0.15142551799482146,0.25375
1427,ISFP,"['ESFJ', 'ISFJ', 'ESTP', 'ISFP']",0.76,0.15479825580412718,0.25375
1428,ESFJ,"['ESFJ', 'ISFJ', 'ESTP', 'ISTP']",0.79625,0.15068074694532146,0.21
1429,ISFJ,"['ESFJ', 'ISFJ', 'ESTP', 'ISTP']",0.84375,0.1254678743742796,0.1925
1430,ESTP,"['ESFJ', 'ISFJ', 'ESTP', 'ISTP']",0.77,0.1319564322039665,0.24125
1431,ISTP,"['ESFJ', 'ISFJ', 'ESTP', 'ISTP']",0.76,0.16458280590632787,0.245
1432,ESFJ,"['ESFJ', 'ISFJ', 'ISFP', 'ISFP']",0.825,0.13806701271484076,0.18125
1433,ISFJ,"['ESFJ', 'ISFJ', 'ISFP', 'ISFP']",0.82375,0.15216664384811804,0.22875
1434,ISFP,"['ESFJ', 'ISFJ', 'ISFP', 'ISFP']",0.76375,0.12977745374293642,0.23875
1435,ISFP,"['ESFJ', 'ISFJ', 'ISFP', 'ISFP']",0.745,0.13683932183404007,0.2625
1436,ESFJ,"['ESFJ', 'ISFJ', 'ISFP', 'ISTP']",0.80625,0.14617519454408123,0.18375
1437,ISFJ,"['ESFJ', 'ISFJ', 'ISFP', 'ISTP']",0.81625,0.13630732738924933,0.21875
1438,ISFP,"['ESFJ', 'ISFJ', 'ISFP', 'ISTP']",0.7525,0.17318703762117993,0.2775
1439,ISTP,"['ESFJ', 'ISFJ', 'ISFP', 'ISTP']",0.75125,0.15860229348909174,0.26625
1440,ESFJ,"['ESFJ', 'ISFJ', 'ISTP', 'ISTP']",0.8125,0.1525819451966713,0.17
1441,ISFJ,"['ESFJ', 'ISFJ', 'ISTP', 'ISTP']",0.80875,0.16245672500699995,0.225
1442,ISTP,"['ESFJ', 'ISFJ', 'ISTP', 'ISTP']",0.78125,0.127934309315367,0.2375
1443,ISTP,"['ESFJ', 'ISFJ', 'ISTP', 'ISTP']",0.75125,0.14947303268482914,0.25875
1444,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ISTJ']",0.8175,0.132782717248895,0.1625
1445,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ISTJ']",0.81875,0.13849074878850212,0.2
1446,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ISTJ']",0.8,0.14684175155588414,0.2275
1447,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ISTJ']",0.80375,0.14389123496585884,0.22875
1448,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFP']",0.8075,0.13740906083661297,0.1825
1449,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFP']",0.805,0.1372953021774598,0.225
1450,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFP']",0.79875,0.13681077260216026,0.225
1451,ENFP,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFP']",0.79875,0.14989058509459488,0.20625
1452,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFJ']",0.825,0.1334634781503914,0.17625
1453,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFJ']",0.8225,0.13012013679673104,0.18625
1454,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFJ']",0.8275,0.14337450958939668,0.19125
1455,ENFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENFJ']",0.88625,0.11738691366587675,0.125
1456,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFP']",0.79625,0.15068074694532144,0.2
1457,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFP']",0.80125,0.14371738760497982,0.21125
1458,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFP']",0.84375,0.127934309315367,0.1875
1459,INFP,"['ESFJ', 'ISTJ', 'ISTJ', 'INFP']",0.825,0.12990381056766578,0.195
1460,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFJ']",0.8425,0.12944593465999618,0.16625
1461,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFJ']",0.82125,0.13258841389804765,0.1925
1462,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFJ']",0.85125,0.12461816681367127,0.155
1463,INFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INFJ']",0.8775,0.12621905561364338,0.14
1464,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTP']",0.81125,0.14947303268482914,0.1775
1465,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTP']",0.84,0.12509996003196805,0.2075
1466,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTP']",0.79875,0.18531645231872965,0.225
1467,ENTP,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTP']",0.845,0.13820274961085255,0.15875
1468,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTJ']",0.8275,0.14872373717735846,0.16875
1469,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTJ']",0.82625,0.1456612079450119,0.19375
1470,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTJ']",0.80625,0.14402148277253643,0.21125
1471,ENTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ENTJ']",0.89125,0.10101825330107425,0.11625
1472,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTP']",0.82125,0.13258841389804768,0.17625
1473,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTP']",0.81875,0.13735788109897445,0.19125
1474,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTP']",0.83125,0.12295197233066252,0.195
1475,INTP,"['ESFJ', 'ISTJ', 'ISTJ', 'INTP']",0.8225,0.12891373084353738,0.19625
1476,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTJ']",0.81625,0.13970392800490616,0.17625
1477,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTJ']",0.82875,0.16168545852982574,0.19375
1478,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTJ']",0.825,0.13693063937629152,0.18875
1479,INTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'INTJ']",0.89125,0.1167997752566331,0.12125
1480,ESFJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ESFP']",0.83,0.1268857754044952,0.16625
1481,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ESFP']",0.84125,0.1248186184028649,0.2075
1482,ISTJ,"['ESFJ', 'ISTJ', 'ISTJ', 'ESFP']",0.82125,0.15233084881270764,0.20875
