,type,studygroup,avg_accuracy,std_accuracy,avg_adaptation
0,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.819625,0.14343721405200255,0.192625
1,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.81275,0.13908158576892915,0.19725
2,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.821625,0.13696891755066182,0.194
3,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.821375,0.14058799513116332,0.19175
4,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.820125,0.13522429284340887,0.193625
5,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.824625,0.13945154848548652,0.189
6,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.817625,0.14032991261666203,0.195875
7,ESTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.8255,0.1399321264041964,0.181625
8,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.83075,0.13990420829982206,0.185625
9,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.81425,0.14576329270430194,0.186875
10,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.81675,0.1410254852854618,0.194
11,ISFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.813,0.14480504134870442,0.211375
12,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.8105,0.1432733401578954,0.198625
13,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.81875,0.13575598513509451,0.185125
14,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.817625,0.13954832272370743,0.1935
15,ISTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.824875,0.14110052932218217,0.205125
16,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.814125,0.1407475021980852,0.19825
17,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.823625,0.1390862479722564,0.192125
18,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.820125,0.1347613051843889,0.193
19,ENFP,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.82175,0.13673217434093557,0.188125
20,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.8155,0.1366693089175474,0.192125
21,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.820375,0.13829491810981343,0.187
22,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.824875,0.1347566672747586,0.1825
23,ENFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.8835,0.1146581876710076,0.139625
24,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.821875,0.13854010024177116,0.1835
25,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.8095,0.14127897932813643,0.202875
26,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.81775,0.1435180737746992,0.19375
27,INFP,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.814125,0.14393091875966055,0.212625
28,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.816625,0.14147167340142688,0.1875
29,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.8235,0.13242073100538299,0.1805
30,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.822375,0.13611570216180058,0.180875
31,INFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.87725,0.11961370113828934,0.15825
32,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.82075,0.13759337738423316,0.19425
33,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.821125,0.13892663306580202,0.193875
34,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.815375,0.14271206807765066,0.19575
35,ENTP,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.828375,0.1411930748124709,0.182875
36,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.82175,0.13604479960660018,0.186
37,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.825625,0.13744174902481415,0.18625
38,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.824625,0.13685022606850164,0.186125
39,ENTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.87775,0.1150757902427787,0.1355
40,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.8205,0.13772163954876518,0.191375
41,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.811875,0.14350386536605902,0.19225
42,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.812125,0.13681596900581453,0.199125
43,INTP,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.821,0.1345929047164077,0.205
44,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.815125,0.1418383212499358,0.191125
45,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.814,0.13794564146793475,0.188875
46,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.81575,0.14237516461799088,0.18575
47,INTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.87975,0.11914775490960791,0.156875
48,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.823375,0.14089174700811968,0.193875
49,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.822,0.13671503209230507,0.198625
50,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.8155,0.14183088521193118,0.197625
51,ESFP,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.768875,0.15115177595714846,0.236375
52,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.81675,0.14146797340741118,0.201625
53,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.822625,0.13552208076546052,0.196125
54,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.817125,0.13753584759981669,0.203375
55,ESTP,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.766375,0.15257370145277332,0.23125
56,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.824375,0.13789573733440783,0.187375
57,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.823625,0.14164651204671438,0.18475
58,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.818,0.13863531296174145,0.1945
59,ISFP,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.762375,0.15618493645355172,0.261
60,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.813875,0.1414146717105407,0.19575
61,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.81775,0.1423154506720897,0.19625
62,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.81925,0.13699247242093268,0.194625
63,ISTP,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.751375,0.1546608689197109,0.2685
64,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.82,0.14011156269202052,0.194625
65,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.814125,0.14063644397879235,0.200625
66,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.810125,0.14348557200987144,0.201
67,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.82075,0.1359942553933805,0.19075
68,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.82825,0.1350997316799704,0.190125
69,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.816,0.14870356418055353,0.191375
70,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.819375,0.1364147513101131,0.181625
71,ISFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.821875,0.13546073001058276,0.204
72,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.8195,0.1364083941698604,0.188125
73,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.819,0.14049555153100046,0.1925
74,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.820375,0.13806876683377742,0.18175
75,ISTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.822125,0.13428462076872394,0.2065
76,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.817,0.14112848755655252,0.195625
77,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.81575,0.13836794245778175,0.195875
78,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.824875,0.13170747653417403,0.188875
79,ENFP,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.825375,0.1337786768322964,0.19
80,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.820375,0.14009098605906092,0.1875
81,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.81125,0.14196720572019442,0.198
82,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.8115,0.1430655444193325,0.19425
83,ENFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.885625,0.11359020369292415,0.140875
84,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.826125,0.13498373744640502,0.18425
85,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.820625,0.1374872153147339,0.1865
86,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.820375,0.1352099640374185,0.19075
87,INFP,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.818875,0.13814615222654594,0.20575
88,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.817875,0.1407652633819864,0.179625
89,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.818375,0.14305762606376493,0.1885
90,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.812875,0.14097822305235658,0.192375
91,INFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.88225,0.11743588676379976,0.157375
92,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.818125,0.1436127061753242,0.197375
93,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.814375,0.13951786399956098,0.202125
94,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.816625,0.14102919688844576,0.196125
95,ENTP,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.815125,0.14006466140679452,0.19175
96,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.8115,0.13862809960466166,0.200625
97,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.822125,0.13998163942103264,0.186125
98,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.814375,0.14096625261033224,0.189125
99,ENTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.8805,0.11551947887694093,0.143375
100,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.817,0.13945787894557984,0.191625
101,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.82175,0.1329076276968331,0.189875
102,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.819875,0.1371882260800831,0.18575
103,INTP,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.82475,0.1361522585196441,0.2015
104,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.82175,0.13569980655844724,0.185125
105,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.819875,0.1397832585648224,0.187
106,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.81575,0.137915508555057,0.1865
107,INTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.881625,0.11886119793692136,0.1535
108,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.82375,0.1354333323078185,0.199125
109,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.822625,0.1367844449307011,0.195875
110,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.8195,0.1365228918533445,0.19275
111,ESFP,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.755625,0.1504667218191451,0.247125
112,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.822375,0.14403553164063373,0.19975
113,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.823375,0.13557925495812403,0.202375
114,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.81375,0.13873873828170702,0.197625
115,ESTP,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.75625,0.15367884532361636,0.244875
116,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.824125,0.1433609408974425,0.1865
117,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.8125,0.14295978455495797,0.19725
118,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.8255,0.14137627099340255,0.185
119,ISFP,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.7645,0.15645206933754505,0.26425
120,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.82075,0.1429403284591161,0.19475
121,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.814,0.14306117572563143,0.19825
122,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.81625,0.13981572694085598,0.18975
123,ISTP,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.75525,0.15290090745316065,0.268
124,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.814625,0.14040738718101695,0.18625
125,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.818125,0.13795238082396405,0.1855
126,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.8125,0.14317821063276354,0.209
127,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.812375,0.14350517194512535,0.21425
128,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.821875,0.1356912280694666,0.177125
129,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.814,0.14229458879381182,0.18875
130,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.819625,0.13990794964904602,0.206375
131,ISTJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.8215,0.1373189717409798,0.202
132,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.816875,0.1411324178741369,0.188875
133,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.828625,0.13248578933229027,0.181
134,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.8245,0.1368612436009552,0.203
135,ENFP,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.819,0.13177253128023306,0.18925
136,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.812375,0.14197265361681455,0.188375
137,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.814625,0.14554375416004633,0.188625
138,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.8145,0.1416280339480853,0.211375
139,ENFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.876875,0.1199462770368468,0.143125
140,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.822375,0.13782682748652383,0.177125
141,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.814375,0.1396298119135022,0.182125
142,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.8165,0.13980879800642018,0.209625
143,INFP,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.818375,0.14063422191984423,0.210125
144,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.8245,0.13946236051350916,0.175375
145,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.8165,0.14334050369661747,0.17925
146,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.830125,0.13841282229258964,0.189125
147,INFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.874,0.11738930956437217,0.15575
148,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.81975,0.14244713931841524,0.191
149,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.8215,0.13777336462466175,0.19075
150,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.819875,0.1428788275952739,0.207125
151,ENTP,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.820625,0.1412983877296553,0.1825
152,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.823125,0.13957384918028162,0.181125
153,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.824125,0.14270549875530375,0.185375
154,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.8185,0.13576726409558382,0.2025
155,ENTJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.88175,0.11719934940092458,0.131
156,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.820375,0.14296147864022674,0.180125
157,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.819,0.14530657245974804,0.185875
158,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.81875,0.13610083577994664,0.20675
159,INTP,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.810875,0.14163283296961904,0.214375
160,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.826,0.13842506998372803,0.177
161,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.8185,0.14272438474206153,0.174875
162,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.82225,0.13907709193105816,0.1955
163,INTJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.882,0.11665011787392243,0.148625
164,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.817375,0.13741355237020836,0.19025
165,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.82375,0.13473933167416263,0.191625
166,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.819625,0.14365491420414409,0.212
167,ESFP,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.7555,0.1610543386562436,0.245375
168,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.819375,0.13891178630699413,0.191625
169,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.82625,0.1355486536266591,0.183
170,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.826875,0.13513737223655048,0.21175
171,ESTP,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.764375,0.15967618599841366,0.2345
172,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.817125,0.13628044384650354,0.185875
173,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.809,0.14487149478071937,0.1915
174,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.822125,0.1342846207687239,0.2065
175,ISFP,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.75575,0.1588967825350784,0.268625
176,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.813125,0.14075549500818785,0.187125
177,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.81975,0.13889271939162254,0.183125
178,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.822125,0.1445937736384247,0.216875
179,ISTP,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.75925,0.14950564370618255,0.25725
180,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.8215,0.13397854305820764,0.183625
181,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.818875,0.1430362170046454,0.184
182,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.82075,0.14315878422227538,0.202625
183,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.81675,0.13845373776102976,0.2085
184,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.814375,0.14371059242449738,0.195375
185,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.819,0.1417136196700938,0.187625
186,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.822375,0.14096536587048608,0.207125
187,ENFP,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.8195,0.14069381649525325,0.185625
188,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.824625,0.13764713718417831,0.1755
189,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.81375,0.1404179030608277,0.194125
190,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.82125,0.14301988498107526,0.1975
191,ENFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.883375,0.11689411608374478,0.133
192,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.807875,0.1384417183330227,0.192375
193,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.82775,0.133294551651596,0.178
194,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.8255,0.13539202339872167,0.19675
195,INFP,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.81125,0.1432818463728047,0.21475
196,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.825125,0.13782909480585004,0.176375
197,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.820875,0.13448460646111138,0.173625
198,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.816875,0.14168489466065182,0.19925
199,INFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.8785,0.1201051622537516,0.154125
200,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.8245,0.1368612436009552,0.18425
201,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.818625,0.13747721402108787,0.189875
202,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.8115,0.14273752134600068,0.215125
203,ENTP,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.817,0.14332567809014546,0.191125
204,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.82625,0.13612379476050465,0.179125
205,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.827,0.1402310593270977,0.17725
206,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.814625,0.14392440507085655,0.205625
207,ENTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.87925,0.11890411052608736,0.138625
208,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.810625,0.1394058261874302,0.187
209,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.82725,0.14131502927855905,0.18075
210,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.817875,0.1418709250516116,0.20525
211,INTP,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.816,0.14203960715237143,0.2065
212,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.822375,0.13623044584453212,0.177125
213,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.820375,0.14131254146394792,0.18025
214,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.821625,0.13639734005837503,0.19375
215,INTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.887625,0.11393522008141294,0.14425
216,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.815625,0.13551839127956028,0.197125
217,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.826875,0.13811085900464165,0.184125
218,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.812375,0.13670217399514903,0.21875
219,ESFP,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.7505,0.1611474480095791,0.2505
220,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.821125,0.13791069347588678,0.18875
221,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.821125,0.1373430354076973,0.197375
222,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.822625,0.14005796790971947,0.2095
223,ESTP,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.7535,0.16255845102608477,0.242625
224,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.817125,0.1339677549823091,0.187125
225,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.815,0.138157518796481,0.187625
226,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.819375,0.13675794081149364,0.212375
227,ISFP,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.758875,0.15420962802302585,0.264125
228,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.82225,0.13566479830818312,0.185125
229,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.827375,0.14141246188013276,0.17925
230,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.821125,0.14026977356151965,0.208125
231,ISTP,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.751875,0.15343845468134773,0.264375
232,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.824,0.13701824696003084,0.192625
233,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.820375,0.1386334533040276,0.189
234,ENFP,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.817375,0.1398927602665699,0.194
235,ENFP,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.814625,0.13884067982763554,0.200625
236,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFJ']",0.8265,0.13758270240113762,0.1835
