,alfa,beta,charlie,delta,avg_accuracy,std_accuracy,avg_n_tick,std_n_tick,avg_consensus,std_consensus,avg_weak_synergy,std_weak_synergy,avg_strong_synergy,std_strong_synergy,diversity_score
0,ESFJ,ESFJ,ESFJ,ESFJ,1.0,0.0,11.0,0.0,1.0,0.0,0.07499999999999996,0.0,0.0,0.0,0
1,ESFJ,ESFJ,ESFJ,ESTJ,0.7,0.0,11.0,0.0,1.0,0.0,-0.15000000000000013,0.0,-0.30000000000000004,0.0,1
2,ESFJ,ESFJ,ESFJ,ISFJ,1.0,0.0,1.0,0.0,1.0,0.0,0.025000000000000022,0.0,0.0,0.0,1
3,ESFJ,ESFJ,ESFJ,ISTJ,0.7,0.0,20.0,0.0,0.0,0.0,-0.17500000000000004,0.0,-0.20000000000000007,0.0,2
4,ESFJ,ESFJ,ESFJ,ENFP,0.7,0.0,20.0,0.0,0.0,0.0,-0.125,0.0,-0.20000000000000007,0.0,2
5,ESFJ,ESFJ,ESFJ,ENFJ,0.9,0.0,9.0,0.0,1.0,0.0,0.025000000000000022,0.0,0.0,0.0,1
6,ESFJ,ESFJ,ESFJ,INFP,0.8,0.0,20.0,0.0,0.0,0.0,-0.02499999999999991,0.0,-0.19999999999999996,0.0,3
7,ESFJ,ESFJ,ESFJ,INFJ,0.8,0.0,20.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,-0.19999999999999996,0.0,2
8,ESFJ,ESFJ,ESFJ,ENTP,0.9,0.0,9.0,0.0,1.0,0.0,0.04999999999999993,0.0,-0.09999999999999998,0.0,3
9,ESFJ,ESFJ,ESFJ,ENTJ,0.8,0.0,9.0,0.0,1.0,0.0,-0.07499999999999996,0.0,-0.19999999999999996,0.0,2
10,ESFJ,ESFJ,ESFJ,INTP,0.8,0.0,14.0,0.0,1.0,0.0,-0.07499999999999996,0.0,-0.09999999999999998,0.0,4
11,ESFJ,ESFJ,ESFJ,INTJ,0.7,0.0,18.0,0.0,1.0,0.0,0.02499999999999991,0.0,-0.10000000000000009,0.0,3
12,ESFJ,ESFJ,ESFJ,ESFP,0.4,0.0,20.0,0.0,0.0,0.0,-0.32499999999999996,0.0,-0.5,0.0,1
13,ESFJ,ESFJ,ESFJ,ESTP,0.6,0.0,14.0,0.0,1.0,0.0,-0.1250000000000001,0.0,-0.20000000000000007,0.0,2
14,ESFJ,ESFJ,ESFJ,ISFP,0.8,0.0,14.0,0.0,1.0,0.0,0.025000000000000133,0.0,0.0,0.0,2
15,ESFJ,ESFJ,ESFJ,ISTP,0.9,0.0,5.0,0.0,1.0,0.0,0.04999999999999993,0.0,-0.09999999999999998,0.0,3
16,ESFJ,ESFJ,ESTJ,ESTJ,0.7,0.0,20.0,0.0,0.0,0.0,-0.17500000000000004,0.0,-0.30000000000000004,0.0,2
17,ESFJ,ESFJ,ESTJ,ISFJ,1.0,0.0,14.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,2
18,ESFJ,ESFJ,ESTJ,ISTJ,0.7,0.0,10.0,0.0,1.0,0.0,-0.10000000000000009,0.0,-0.20000000000000007,0.0,3
19,ESFJ,ESFJ,ESTJ,ENFP,0.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999996,0.0,3
20,ESFJ,ESFJ,ESTJ,ENFJ,0.8,0.0,9.0,0.0,1.0,0.0,-0.04999999999999993,0.0,-0.09999999999999998,0.0,2
21,ESFJ,ESFJ,ESTJ,INFP,0.7,0.0,12.0,0.0,1.0,0.0,-0.050000000000000044,0.0,-0.10000000000000009,0.0,4
22,ESFJ,ESFJ,ESTJ,INFJ,0.8,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
23,ESFJ,ESFJ,ESTJ,ENTP,1.0,0.0,8.0,0.0,1.0,0.0,0.050000000000000044,0.0,0.0,0.0,4
24,ESFJ,ESFJ,ESTJ,ENTJ,1.0,0.0,13.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.0,3
25,ESFJ,ESFJ,ESTJ,INTP,0.8,0.0,19.0,0.0,1.0,0.0,-0.025000000000000022,0.0,-0.19999999999999996,0.0,5
26,ESFJ,ESFJ,ESTJ,INTJ,1.0,0.0,4.0,0.0,1.0,0.0,0.19999999999999996,0.0,0.19999999999999996,0.0,4
27,ESFJ,ESFJ,ESTJ,ESFP,1.0,0.0,2.0,0.0,1.0,0.0,0.07500000000000007,0.0,0.0,0.0,2
28,ESFJ,ESFJ,ESTJ,ESTP,0.7,0.0,20.0,0.0,0.0,0.0,-0.1250000000000001,0.0,-0.30000000000000004,0.0,3
29,ESFJ,ESFJ,ESTJ,ISFP,0.9,0.0,20.0,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,0.0,3
30,ESFJ,ESFJ,ESTJ,ISTP,0.7,0.0,9.0,0.0,1.0,0.0,-0.10000000000000009,0.0,-0.20000000000000007,0.0,4
31,ESFJ,ESFJ,ISFJ,ISFJ,0.8,0.0,19.0,0.0,1.0,0.0,-0.07499999999999996,0.0,-0.09999999999999998,0.0,2
32,ESFJ,ESFJ,ISFJ,ISTJ,0.8,0.0,12.0,0.0,1.0,0.0,-0.12499999999999989,0.0,-0.19999999999999996,0.0,3
33,ESFJ,ESFJ,ISFJ,ENFP,0.9,0.0,11.0,0.0,1.0,0.0,0.0,0.0,-0.09999999999999998,0.0,3
34,ESFJ,ESFJ,ISFJ,ENFJ,0.8,0.0,19.0,0.0,1.0,0.0,1.1102230246251565e-16,0.0,-0.19999999999999996,0.0,2
35,ESFJ,ESFJ,ISFJ,INFP,0.9,0.0,12.0,0.0,1.0,0.0,0.050000000000000044,0.0,0.0,0.0,4
36,ESFJ,ESFJ,ISFJ,INFJ,0.7,0.0,20.0,0.0,0.0,0.0,-0.07500000000000007,0.0,-0.20000000000000007,0.0,3
37,ESFJ,ESFJ,ISFJ,ENTP,0.9,0.0,6.0,0.0,1.0,0.0,-0.02499999999999991,0.0,-0.09999999999999998,0.0,4
38,ESFJ,ESFJ,ISFJ,ENTJ,0.6,0.0,6.0,0.0,1.0,0.0,-0.25,0.0,-0.4,0.0,3
39,ESFJ,ESFJ,ISFJ,INTP,0.6,0.0,20.0,0.0,0.0,0.0,-0.25,0.0,-0.4,0.0,5
40,ESFJ,ESFJ,ISFJ,INTJ,0.7,0.0,7.0,0.0,1.0,0.0,-0.050000000000000044,0.0,-0.30000000000000004,0.0,4
41,ESFJ,ESFJ,ISFJ,ESFP,0.8,0.0,17.0,0.0,1.0,0.0,0.050000000000000044,0.0,-0.19999999999999996,0.0,2
42,ESFJ,ESFJ,ISFJ,ESTP,0.8,0.0,16.0,0.0,1.0,0.0,-0.02499999999999991,0.0,-0.09999999999999998,0.0,3
43,ESFJ,ESFJ,ISFJ,ISFP,0.7,0.0,17.0,0.0,1.0,0.0,-0.025000000000000133,0.0,-0.10000000000000009,0.0,3
44,ESFJ,ESFJ,ISFJ,ISTP,0.9,0.0,14.0,0.0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,4
45,ESFJ,ESFJ,ISTJ,ISTJ,0.9,0.0,20.0,0.0,0.0,0.0,0.025000000000000022,0.0,-0.09999999999999998,0.0,4
46,ESFJ,ESFJ,ISTJ,ENFP,0.9,0.0,8.0,0.0,1.0,0.0,0.09999999999999998,0.0,-0.09999999999999998,0.0,4
47,ESFJ,ESFJ,ISTJ,ENFJ,0.9,0.0,12.0,0.0,1.0,0.0,0.1250000000000001,0.0,-0.09999999999999998,0.0,3
48,ESFJ,ESFJ,ISTJ,INFP,0.7,0.0,20.0,0.0,0.0,0.0,-0.07500000000000007,0.0,-0.20000000000000007,0.0,5
49,ESFJ,ESFJ,ISTJ,INFJ,0.7,0.0,15.0,0.0,1.0,0.0,-0.10000000000000009,0.0,-0.20000000000000007,0.0,4
50,ESFJ,ESFJ,ISTJ,ENTP,0.7,0.0,20.0,0.0,0.0,0.0,-0.025000000000000022,0.0,-0.10000000000000009,0.0,5
51,ESFJ,ESFJ,ISTJ,ENTJ,0.6,0.0,20.0,0.0,0.0,0.0,-0.12499999999999989,0.0,-0.30000000000000004,0.0,4
52,ESFJ,ESFJ,ISTJ,INTP,0.9,0.0,12.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,6
53,ESFJ,ESFJ,ISTJ,INTJ,0.8,0.0,20.0,0.0,0.0,0.0,-0.07499999999999996,0.0,-0.19999999999999996,0.0,5
54,ESFJ,ESFJ,ISTJ,ESFP,0.8,0.0,12.0,0.0,1.0,0.0,-0.04999999999999993,0.0,-0.09999999999999998,0.0,3
55,ESFJ,ESFJ,ISTJ,ESTP,0.8,0.0,6.0,0.0,1.0,0.0,-0.025000000000000022,0.0,-0.09999999999999998,0.0,4
56,ESFJ,ESFJ,ISTJ,ISFP,0.8,0.0,19.0,0.0,1.0,0.0,0.050000000000000044,0.0,-0.09999999999999998,0.0,4
57,ESFJ,ESFJ,ISTJ,ISTP,0.9,0.0,18.0,0.0,1.0,0.0,0.0,0.0,-0.09999999999999998,0.0,5
58,ESFJ,ESFJ,ENFP,ENFP,0.9,0.0,12.0,0.0,1.0,0.0,1.1102230246251565e-16,0.0,-0.09999999999999998,0.0,4
59,ESFJ,ESFJ,ENFP,ENFJ,0.8,0.0,10.0,0.0,1.0,0.0,1.1102230246251565e-16,0.0,-0.09999999999999998,0.0,3
60,ESFJ,ESFJ,ENFP,INFP,0.8,0.0,20.0,0.0,0.0,0.0,-0.04999999999999982,0.0,-0.19999999999999996,0.0,5
61,ESFJ,ESFJ,ENFP,INFJ,1.0,0.0,4.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,4
62,ESFJ,ESFJ,ENFP,ENTP,0.9,0.0,17.0,0.0,1.0,0.0,0.04999999999999993,0.0,-0.09999999999999998,0.0,5
63,ESFJ,ESFJ,ENFP,ENTJ,1.0,0.0,4.0,0.0,1.0,0.0,0.07500000000000007,0.0,0.0,0.0,4
64,ESFJ,ESFJ,ENFP,INTP,0.9,0.0,17.0,0.0,1.0,0.0,0.025000000000000022,0.0,-0.09999999999999998,0.0,6
65,ESFJ,ESFJ,ENFP,INTJ,0.8,0.0,12.0,0.0,1.0,0.0,-0.025000000000000022,0.0,-0.09999999999999998,0.0,5
66,ESFJ,ESFJ,ENFP,ESFP,0.9,0.0,8.0,0.0,1.0,0.0,0.07499999999999996,0.0,-0.09999999999999998,0.0,3
