,type,studygroup,avg_accuracy,std_accuracy,avg_adaptation
0,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.8175,0.15147194459701108,0.20125
1,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.82875,0.13305896249407628,0.18125
2,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.8075,0.132782717248895,0.195
3,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFJ']",0.81625,0.1385809781319211,0.19375
4,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.8075,0.13626720074911644,0.215
5,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.80625,0.14724023736737185,0.195
6,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.80625,0.11507470399701232,0.2075
7,ESTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTJ']",0.81875,0.127934309315367,0.195
8,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.82,0.15544291556709813,0.1925
9,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.8375,0.13635890143294643,0.165
10,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.80125,0.15919229723827721,0.205
11,ISFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFJ']",0.83,0.1419947182116293,0.19
12,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.80875,0.14410824924340732,0.2
13,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.82875,0.1376760236933069,0.17375
14,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.81375,0.14736752525573604,0.195
15,ISTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTJ']",0.8225,0.1336740438529485,0.2025
16,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.82875,0.13992743655195003,0.205
17,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.8125,0.1386317063301177,0.19125
18,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.8225,0.14271912976192086,0.18875
19,ENFP,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFP']",0.81875,0.13621559198564606,0.18875
20,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.81375,0.1363531719469701,0.21
21,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.8025,0.13827056809024832,0.18625
22,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.84125,0.14345622154511112,0.175
23,ENFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENFJ']",0.88875,0.11024829930661063,0.1325
24,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.82875,0.11409288978722557,0.17375
25,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.835,0.13448977656312766,0.18
26,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.79375,0.16618419750385413,0.2175
27,INFP,"['ESFJ', 'ESFJ', 'ESFJ', 'INFP']",0.805,0.14287232062229546,0.22125
28,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.83625,0.13427467184841674,0.17625
29,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.82375,0.15113632091592014,0.18625
30,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.8325,0.12147530613256342,0.17
31,INFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INFJ']",0.875,0.13228756555322954,0.145
32,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.81375,0.14523149623962428,0.18375
33,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.80875,0.14081792322002198,0.195
34,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.815,0.1535822255340767,0.2025
35,ENTP,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTP']",0.82625,0.14884450779252822,0.19125
36,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.82125,0.1372213084764899,0.18625
37,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.82875,0.13187944305311577,0.17875
38,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.82,0.13842868199907124,0.19
39,ENTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ENTJ']",0.8825,0.1196609794377432,0.13875
40,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.82375,0.14262604074992757,0.19
41,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.81125,0.14306357852367596,0.1775
42,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.83375,0.129969948449632,0.1825
43,INTP,"['ESFJ', 'ESFJ', 'ESFJ', 'INTP']",0.8325,0.12275483697190917,0.20125
44,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.82,0.12786711852544422,0.205
45,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.80625,0.14402148277253643,0.19875
46,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.78625,0.15741565201719934,0.2075
47,INTJ,"['ESFJ', 'ESFJ', 'ESFJ', 'INTJ']",0.88875,0.11975887232268013,0.1525
48,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.81,0.13747727084867517,0.2025
49,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.82625,0.13794813336903114,0.195
50,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.81,0.1419506956657839,0.20625
51,ESFP,"['ESFJ', 'ESFJ', 'ESFJ', 'ESFP']",0.75,0.15612494995995996,0.255
52,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.82,0.13148193792304705,0.19875
53,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.83125,0.13621559198564606,0.1875
54,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.80375,0.13607787292576262,0.22375
55,ESTP,"['ESFJ', 'ESFJ', 'ESFJ', 'ESTP']",0.76125,0.1480023226169103,0.23375
56,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.82875,0.12827582585974645,0.1975
57,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.8125,0.14306903927824496,0.18875
58,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.81875,0.1407291281149713,0.19375
59,ISFP,"['ESFJ', 'ESFJ', 'ESFJ', 'ISFP']",0.7125,0.1525819451966713,0.30875
60,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.83,0.12186057606953939,0.17125
61,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.83125,0.13035408509133883,0.18875
62,ESFJ,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.81625,0.14732510817915595,0.19625
63,ISTP,"['ESFJ', 'ESFJ', 'ESFJ', 'ISTP']",0.775,0.15206906325745548,0.2475
64,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.8,0.1479019945774904,0.21125
65,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.8075,0.1407790822530109,0.2075
66,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.82375,0.13473933167416263,0.18
67,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTJ']",0.80375,0.14497305784179348,0.2275
68,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.83875,0.14821331755277592,0.1775
69,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.81125,0.13287094302367242,0.19
70,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.825,0.13806701271484076,0.17125
71,ISFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFJ']",0.80625,0.1429324578253659,0.225
72,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.82125,0.14497305784179348,0.18625
73,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.8175,0.12676257334087218,0.19125
74,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.8025,0.13599172768959147,0.195
75,ISTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTJ']",0.81375,0.1374943180644204,0.21
76,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.81,0.14304719500919966,0.2075
77,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.8425,0.14320003491619687,0.16
78,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.83625,0.12335796488269414,0.1775
79,ENFP,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFP']",0.825,0.13919410907075055,0.18625
80,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.815,0.1535822255340767,0.20125
81,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.8325,0.14055692796870597,0.17
82,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.81625,0.1504732119016538,0.19125
83,ENFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENFJ']",0.875,0.12747548783981963,0.13875
84,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.80875,0.12803197842726638,0.19375
85,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.82625,0.13907619314605935,0.2025
86,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.795,0.1596088969951237,0.2025
87,INFP,"['ESFJ', 'ESFJ', 'ESTJ', 'INFP']",0.81125,0.12929496316562372,0.22
88,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.8175,0.12552390210633194,0.185
89,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.82375,0.13121428085387654,0.18625
90,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.81625,0.14081792322002196,0.19375
91,INFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INFJ']",0.87,0.11581234821900468,0.165
92,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.82,0.13615248804190103,0.2125
93,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.80125,0.14262604074992757,0.21
94,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.825,0.1479019945774904,0.18375
95,ENTP,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTP']",0.78,0.165,0.2375
96,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.82125,0.15537756433925717,0.19375
97,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.81,0.1374772708486752,0.1875
98,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.815,0.1205197079319395,0.18625
99,ENTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ENTJ']",0.8875,0.1243734296383275,0.1425
100,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.82375,0.13357465141260896,0.1925
101,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.8275,0.14446020213193667,0.16625
102,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.8025,0.14162009038268544,0.21375
103,INTP,"['ESFJ', 'ESFJ', 'ESTJ', 'INTP']",0.835,0.12484990989183772,0.19375
104,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.8225,0.12769592789122133,0.18375
105,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.82,0.1439618004888797,0.175
106,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.80875,0.1374488541239977,0.19375
107,INTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'INTJ']",0.89,0.10350120772242226,0.14625
108,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.82875,0.13992743655195003,0.1875
109,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.8375,0.128086884574495,0.1875
110,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.82,0.13955285736952863,0.19875
111,ESFP,"['ESFJ', 'ESFJ', 'ESTJ', 'ESFP']",0.76125,0.1668597839504774,0.235
112,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.81,0.14304719500919966,0.20125
113,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.8225,0.144892201308421,0.2025
114,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.8175,0.1385415100249741,0.2025
115,ESTP,"['ESFJ', 'ESFJ', 'ESTJ', 'ESTP']",0.77625,0.13380839846586612,0.22875
116,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.83375,0.14367389289637836,0.185
117,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.81875,0.15449008867885344,0.1875
118,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.80125,0.13121428085387657,0.205
119,ISFP,"['ESFJ', 'ESFJ', 'ESTJ', 'ISFP']",0.7825,0.14320003491619684,0.24
120,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.8225,0.13939601859450648,0.175
121,ESFJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.81875,0.13506364240608945,0.195
122,ESTJ,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.80875,0.1595452522013739,0.20375
123,ISTP,"['ESFJ', 'ESFJ', 'ESTJ', 'ISTP']",0.74875,0.15359748533097803,0.27875
124,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.8125,0.1340475661845451,0.19625
125,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.82,0.14928998626833617,0.1725
126,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.8275,0.14766939425622358,0.20375
127,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFJ']",0.8025,0.144892201308421,0.2275
128,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.81875,0.12295197233066252,0.1775
129,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.8175,0.1385415100249741,0.17875
130,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.80875,0.13858097813192113,0.215
131,ISTJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTJ']",0.8375,0.11924240017711821,0.19625
132,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.825,0.14252192813739226,0.1875
133,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.8075,0.13395428324618813,0.1775
134,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.8275,0.14446020213193667,0.21
135,ENFP,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFP']",0.83375,0.1146393802321,0.19
136,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.8325,0.14493533040635745,0.17125
137,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.82,0.13266499161421597,0.1825
138,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.83625,0.1354333323078185,0.17625
139,ENFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENFJ']",0.8775,0.10455261833163243,0.14125
140,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.81125,0.13974865831198524,0.17375
141,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.84875,0.13612379476050468,0.155
142,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.81125,0.1463034090511906,0.21625
143,INFP,"['ESFJ', 'ESFJ', 'ISFJ', 'INFP']",0.82625,0.1477910264528939,0.2075
144,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.80125,0.13001802759617606,0.2025
145,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.8225,0.14162009038268547,0.175
146,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.81125,0.1408622997824471,0.215
147,INFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INFJ']",0.87625,0.1110953981945247,0.1475
148,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.8125,0.13635890143294643,0.195
149,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.81625,0.14410824924340732,0.1975
150,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.81125,0.14196720572019442,0.215
151,ENTP,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTP']",0.825,0.13110110602126895,0.18375
152,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.84625,0.12356046090881986,0.15
153,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.83375,0.13925583470720357,0.1725
154,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.8075,0.13395428324618813,0.20375
155,ENTJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ENTJ']",0.895,0.10712142642814278,0.12875
156,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.83875,0.11765282614540121,0.16
157,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.82375,0.13357465141260896,0.175
158,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.8275,0.12963892162464172,0.20875
159,INTP,"['ESFJ', 'ESFJ', 'ISFJ', 'INTP']",0.82375,0.1358940304060484,0.20375
160,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.81625,0.11918341956832755,0.175
161,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.82125,0.1460468674775327,0.17875
162,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.83,0.12932517156377563,0.19
163,INTJ,"['ESFJ', 'ESFJ', 'ISFJ', 'INTJ']",0.88125,0.127934309315367,0.14625
164,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.8175,0.14407029534223909,0.1825
165,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.81375,0.14947303268482917,0.1975
166,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.82625,0.13216348777177453,0.22
167,ESFP,"['ESFJ', 'ESFJ', 'ISFJ', 'ESFP']",0.76125,0.15113632091592014,0.23875
168,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.81125,0.13404173790278906,0.2075
169,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.8025,0.15225389978585116,0.2
170,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.83,0.13638181696985854,0.22375
171,ESTP,"['ESFJ', 'ESFJ', 'ISFJ', 'ESTP']",0.77375,0.15681896409554555,0.2125
172,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.82375,0.13357465141260896,0.17375
173,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.82,0.140668048966352,0.185
174,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.805,0.14504309704360288,0.23375
175,ISFP,"['ESFJ', 'ESFJ', 'ISFJ', 'ISFP']",0.73875,0.1591922972382772,0.28125
176,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.815,0.14521535731457608,0.18625
177,ESFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.82875,0.1167997752566331,0.16875
178,ISFJ,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.85,0.12119199643540823,0.19375
179,ISTP,"['ESFJ', 'ESFJ', 'ISFJ', 'ISTP']",0.765,0.15029138365189137,0.24625
180,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.8225,0.12891373084353738,0.1825
181,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.81875,0.14510233457804875,0.18875
182,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.8225,0.13713588151902475,0.1925
183,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTJ']",0.825,0.13110110602126893,0.19375
184,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.84,0.14260960696951658,0.1775
185,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.8125,0.14306903927824496,0.195
186,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.82375,0.15113632091592014,0.1925
187,ENFP,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFP']",0.83625,0.14436823577227784,0.17125
188,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.80375,0.14280121673151108,0.18375
189,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.8175,0.14298164217828807,0.19125
190,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.8325,0.14276291535269237,0.18875
191,ENFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENFJ']",0.88,0.1171537451385998,0.14
192,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.8425,0.12700885795880537,0.1775
193,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.82375,0.13121428085387657,0.17375
194,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.8225,0.1325,0.19
195,INFP,"['ESFJ', 'ESFJ', 'ISTJ', 'INFP']",0.8025,0.1470331595253261,0.2175
196,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.80875,0.13970392800490616,0.19125
197,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.82875,0.12203355071454736,0.1775
198,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.825,0.12624381172952595,0.20125
199,INFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INFJ']",0.86,0.13143439428094916,0.16
200,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.80625,0.1407291281149713,0.1925
201,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.81375,0.13974865831198524,0.2075
202,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.79,0.1379311422413372,0.2375
203,ENTP,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTP']",0.82875,0.14647418714572202,0.17875
204,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.815,0.11921619017566364,0.19375
205,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.80875,0.1504732119016538,0.1925
206,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.8275,0.13781781452337719,0.19375
207,ENTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ENTJ']",0.8725,0.12244896896258457,0.14875
208,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.81875,0.13849074878850212,0.18875
209,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.81625,0.13282389656985674,0.185
210,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.83625,0.12953643309895482,0.2
211,INTP,"['ESFJ', 'ESFJ', 'ISTJ', 'INTP']",0.79375,0.14510233457804877,0.22
212,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.8325,0.14276291535269234,0.1675
213,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.81625,0.1535567891693493,0.1875
214,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.84,0.13587678241701193,0.16625
215,INTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'INTJ']",0.88625,0.10766702141324427,0.13875
216,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.8125,0.14197270864500683,0.19625
217,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.82125,0.14389123496585884,0.1975
218,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.8,0.15309310892394865,0.24
219,ESFP,"['ESFJ', 'ESFJ', 'ISTJ', 'ESFP']",0.74375,0.15142551799482146,0.25625
220,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.82,0.1439618004888797,0.195
221,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.80625,0.13506364240608942,0.21875
222,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.81,0.1535822255340767,0.2275
223,ESTP,"['ESFJ', 'ESFJ', 'ISTJ', 'ESTP']",0.74875,0.16816565493583996,0.25
224,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.82125,0.14922194041091946,0.17625
225,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.8075,0.1525,0.19375
226,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.82875,0.13187944305311577,0.2025
227,ISFP,"['ESFJ', 'ESFJ', 'ISTJ', 'ISFP']",0.7675,0.1403344220068619,0.265
228,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.7975,0.13781781452337719,0.20125
229,ESFJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.7975,0.14977065800750158,0.215
230,ISTJ,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.81875,0.14724023736737185,0.2175
231,ISTP,"['ESFJ', 'ESFJ', 'ISTJ', 'ISTP']",0.77125,0.14258221312632233,0.2475
232,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.8225,0.12891373084353738,0.18625
233,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.84375,0.1242162932146987,0.17
234,ENFP,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.80125,0.15420663896214065,0.2075
235,ENFP,"['ESFJ', 'ESFJ', 'ENFP', 'ENFP']",0.8275,0.12842799539041322,0.19375
236,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFJ']",0.83375,0.15416610360257538,0.16375
237,ESFJ,"['ESFJ', 'ESFJ', 'ENFP', 'ENFJ']",0.8075,0.1595109714094927,0.195
238,ENFP,"['ESFJ', 'ESFJ', 'ENFP', 'ENFJ']",0.8,0.14142135623730948,0.21375
