,alfa,beta,charlie,delta,avg_accuracy,std_accuracy,avg_n_tick,std_n_tick,avg_consensus,std_consensus,avg_weak_synergy,std_weak_synergy,avg_strong_synergy,std_strong_synergy,diversity_score
485,ESFJ,ENFP,INFJ,INFJ,0.9575,0.06666145812986692,5.2,5.9262129560116215,0.95,0.21794494717703375,0.1,0.05863019699779287,-0.01125,0.06147916313678969,4
486,ESFJ,ENFP,INFJ,ENTP,0.92875,0.09561478703631567,6.9,6.168468205316454,0.94,0.23748684174075835,0.10375,0.07614747205259016,-0.02625,0.09235630731032939,5
487,ESFJ,ENFP,INFJ,ENTJ,0.95125,0.06589527676548601,5.95,5.963849428012079,0.93,0.2551470164434615,0.1003125,0.06316752899037606,-0.025,0.07071067811865477,4
488,ESFJ,ENFP,INFJ,INTP,0.92625,0.0969777680708316,7.4,6.842514157822401,0.91,0.2861817604250837,0.076875,0.07387436547950851,-0.04875,0.09983580269622716,6
489,ESFJ,ENFP,INFJ,INTJ,0.93625,0.08384323168867001,6.07,6.401960637179832,0.92,0.2712931993250107,0.08625,0.06496994497458036,-0.03375,0.07876983877094074,5
490,ESFJ,ENFP,INFJ,ESFP,0.9175,0.09390819985496475,7.51,6.539870029289573,0.88,0.32496153618543844,0.1028125,0.08200312017691766,-0.03,0.0986154146165801,5
491,ESFJ,ENFP,INFJ,ESTP,0.93375,0.07995115696473694,7.67,6.884845677282826,0.93,0.2551470164434615,0.11,0.06895990682998346,-0.01375,0.0827175162828285,6
492,ESFJ,ENFP,INFJ,ISFP,0.93125,0.0872765002735559,6.74,6.582734993906408,0.9,0.3,0.100625,0.07788463022317048,-0.02625,0.09235630731032939,6
493,ESFJ,ENFP,INFJ,ISTP,0.90875,0.1043656432931834,8.93,6.380054858698317,0.89,0.31288975694324034,0.1034375,0.076251921082357,-0.035,0.09855201672213512,7
494,ESFJ,ENFP,ENTP,ENTP,0.92875,0.07757053242050102,8.07,6.251807738566502,0.95,0.21794494717703375,0.11,0.07571017930238971,-0.015,0.08529361054615991,4
495,ESFJ,ENFP,ENTP,ENTJ,0.93875,0.09099278817576698,6.18,5.80754681427537,0.95,0.21794494717703372,0.105625,0.08074119534042087,-0.02625,0.08346968012398275,5
496,ESFJ,ENFP,ENTP,INTP,0.91,0.10167349703831378,8.01,6.421051315789339,0.93,0.25514701644346144,0.0853125,0.07977691062425267,-0.0275,0.08584142356694699,5
497,ESFJ,ENFP,ENTP,INTJ,0.92875,0.1034634597333764,6.9,6.717886572427373,0.92,0.2712931993250107,0.0946875,0.08058077760080254,-0.0225,0.09581883948368401,6
498,ESFJ,ENFP,ENTP,ESFP,0.91125,0.08346968012398275,7.69,5.337967778096829,0.97,0.17058722109231983,0.1159375,0.07451601652497267,-0.02875,0.09977318026403689,4
499,ESFJ,ENFP,ENTP,ESTP,0.8875,0.11524430571616111,9.16,5.9761526084931935,0.94,0.23748684174075835,0.094375,0.09580864718280913,-0.04875,0.11304727993189399,5
500,ESFJ,ENFP,ENTP,ISFP,0.90875,0.11160057123509719,9.36,6.455261419958142,0.9,0.3,0.105,0.08844578141437838,-0.04,0.10440306508910552,5
501,ESFJ,ENFP,ENTP,ISTP,0.8925,0.11042531412678887,10.26,6.8653040719257294,0.85,0.3570714214271425,0.0928125,0.0911573802209673,-0.04125,0.09528739423449464,6
502,ESFJ,ENFP,ENTJ,ENTJ,0.945,0.07770135133960028,5.83,6.064742368806773,0.94,0.23748684174075835,0.0965625,0.07303346300669303,-0.01375,0.08080648179446992,4
503,ESFJ,ENFP,ENTJ,INTP,0.91625,0.1016350702267677,7.61,6.657169068004807,0.91,0.28618176042508375,0.0984375,0.07293712510614879,-0.03625,0.09235630731032939,6
504,ESFJ,ENFP,ENTJ,INTJ,0.93,0.0989317946870469,6.74,6.207447140330718,0.94,0.23748684174075835,0.0871875,0.07759759480003231,-0.04125,0.11188023730757815,5
505,ESFJ,ENFP,ENTJ,ESFP,0.915,0.09663074045043846,8.48,7.1098241891062255,0.87,0.33630343441600474,0.09875,0.08240998877563326,-0.03,0.1001873245475694,5
506,ESFJ,ENFP,ENTJ,ESTP,0.92625,0.09369998665955082,7.15,6.1973784780340795,0.92,0.2712931993250107,0.1028125,0.07542781627987119,-0.03125,0.09249155366842964,6
507,ESFJ,ENFP,ENTJ,ISFP,0.92,0.09924716620639602,7.69,6.197894803883009,0.94,0.23748684174075835,0.1125,0.07654655446197431,-0.0275,0.10395311443145897,6
508,ESFJ,ENFP,ENTJ,ISTP,0.94,0.08,7.99,6.630980319681245,0.91,0.2861817604250837,0.11625,0.06847672962401168,-0.0175,0.08481597726843687,7
509,ESFJ,ENFP,INTP,INTP,0.93,0.08536685539481938,8.4,7.435052118176443,0.87,0.33630343441600474,0.0978125,0.06579665051315303,-0.02375,0.07845181642256603,6
510,ESFJ,ENFP,INTP,INTJ,0.935,0.08923284148787373,7.46,6.3504645499364845,0.93,0.2551470164434615,0.1071875,0.08808454301834119,-0.01875,0.10058423087144425,7
511,ESFJ,ENFP,INTP,ESFP,0.89125,0.10847666799823821,9.81,6.812774765101222,0.88,0.3249615361854384,0.098125,0.09089614609542035,-0.05,0.1159202311936963,5
512,ESFJ,ENFP,INTP,ESTP,0.9025,0.09775607398008578,9.65,6.492110596716603,0.89,0.3128897569432403,0.109375,0.07849910429425294,-0.0375,0.0960143218483576,6
513,ESFJ,ENFP,INTP,ISFP,0.9075,0.09940447676035521,9.0,6.514598989960932,0.9,0.29999999999999993,0.101875,0.07455859692215244,-0.02625,0.09568013116629806,6
514,ESFJ,ENFP,INTP,ISTP,0.9075,0.09457140159688868,10.1,6.750555532695069,0.88,0.3249615361854384,0.0978125,0.08439293790803824,-0.04,0.09981232388838565,7
515,ESFJ,ENFP,INTJ,INTJ,0.94625,0.07955933320484782,6.7,6.834471449936711,0.89,0.31288975694324034,0.08625,0.07290297490500644,-0.02375,0.07643420373105224,6
516,ESFJ,ENFP,INTJ,ESFP,0.915,0.10136567466356647,8.28,6.520858839140746,0.92,0.2712931993250107,0.094375,0.08626132172068778,-0.0425,0.08699856320652659,6
517,ESFJ,ENFP,INTJ,ESTP,0.91125,0.10649970657236571,7.96,6.981289279209106,0.89,0.31288975694324034,0.085,0.07181791211111613,-0.04875,0.09825826937209915,7
518,ESFJ,ENFP,INTJ,ISFP,0.9225,0.10425329730996523,8.28,6.939855906285087,0.88,0.32496153618543844,0.1071875,0.08270984203074021,-0.0175,0.10003124511871278,7
519,ESFJ,ENFP,INTJ,ISTP,0.92625,0.0969777680708316,9.01,6.794843633226595,0.9,0.3,0.109375,0.08356088723200586,-0.02625,0.10352384990909101,8
520,ESFJ,ENFP,ESFP,ESFP,0.90625,0.10058423087144426,8.22,6.510883196617798,0.88,0.3249615361854384,0.111875,0.0858300464581023,-0.0275,0.09113863066779092,2
521,ESFJ,ENFP,ESFP,ESTP,0.895,0.10712142642814275,9.71,6.176236718261372,0.93,0.2551470164434615,0.116875,0.09192175680979993,-0.03,0.10914439976471538,3
522,ESFJ,ENFP,ESFP,ISFP,0.89625,0.10466464302714648,8.3,5.613376880274474,0.96,0.19595917942265428,0.1028125,0.08527242648564658,-0.0275,0.10395311443145895,3
523,ESFJ,ENFP,ESFP,ISTP,0.88875,0.09502466784998514,11.15,6.417748826496718,0.82,0.38418745424597095,0.109375,0.08654614015078893,-0.03125,0.10807260291119114,4
524,ESFJ,ENFP,ESTP,ESTP,0.885,0.1283062742035634,8.77,6.236753963401154,0.89,0.31288975694324034,0.095,0.10615068888141989,-0.03875,0.12832453974201505,4
525,ESFJ,ENFP,ESTP,ISFP,0.9,0.1118033988749895,9.49,6.515358777534819,0.9,0.3,0.1159375,0.09006236988193238,-0.01125,0.12131441587874048,4
526,ESFJ,ENFP,ESTP,ISTP,0.895,0.10857025375304231,9.57,6.471869899804847,0.88,0.32496153618543844,0.105,0.09442672423630928,-0.03,0.10173494974687901,5
527,ESFJ,ENFP,ISFP,ISFP,0.88875,0.11304727993189399,8.98,5.919425647814153,0.92,0.2712931993250107,0.1003125,0.08919069720968661,-0.04625,0.1181299602133176,4
528,ESFJ,ENFP,ISFP,ISTP,0.91,0.10319883720275148,9.6,6.523802572120037,0.92,0.2712931993250107,0.12,0.07914583059138365,-0.02,0.09956153875869937,5
529,ESFJ,ENFP,ISTP,ISTP,0.9075,0.09620940702446928,10.41,6.4978381020151605,0.85,0.3570714214271425,0.1134375,0.07975242453211062,-0.02625,0.09729947327709439,6
530,ESFJ,ENFJ,ENFJ,ENFJ,0.93,0.08717797887081348,4.12,4.245656604107308,0.99,0.09949874371066199,0.079375,0.07076865920024202,-0.03875,0.07436186858867923,1
531,ESFJ,ENFJ,ENFJ,INFP,0.9475,0.07537406715840668,4.79,4.443635898675768,0.99,0.09949874371066199,0.085625,0.06474408756790075,-0.0225,0.07369701486491838,3
532,ESFJ,ENFJ,ENFJ,INFJ,0.955,0.07607562027351471,4.74,5.287002931718498,0.98,0.13999999999999999,0.0971875,0.06715406144642332,-0.01625,0.0699441741676889,2
533,ESFJ,ENFJ,ENFJ,ENTP,0.93375,0.08561359413083883,4.75,5.07025640377289,0.97,0.1705872210923198,0.083125,0.06806763639939321,-0.035,0.08116341540373963,3
534,ESFJ,ENFJ,ENFJ,ENTJ,0.95375,0.08034106982110706,4.15,4.794528131109463,0.97,0.17058722109231983,0.090625,0.06924537439425106,-0.0225,0.08173891362135909,2
535,ESFJ,ENFJ,ENFJ,INTP,0.94875,0.09030330835578507,6.04,5.932823948171731,0.96,0.19595917942265423,0.1021875,0.08038663893179016,-0.02375,0.08960852359011391,4
536,ESFJ,ENFJ,ENFJ,INTJ,0.9625,0.0625,4.18,4.561534829418712,0.99,0.09949874371066199,0.0953125,0.06470712262765205,-0.01375,0.07684196444651842,3
537,ESFJ,ENFJ,ENFJ,ESFP,0.94125,0.08741960592452931,4.58,4.769025057598251,0.98,0.13999999999999999,0.101875,0.07134587847241072,-0.0175,0.07909646009778186,3
538,ESFJ,ENFJ,ENFJ,ESTP,0.9325,0.0779021822544144,6.41,5.831114816225109,0.95,0.21794494717703372,0.0975,0.070334024483176,-0.03375,0.0881316486853616,4
539,ESFJ,ENFJ,ENFJ,ISFP,0.95375,0.07837210919708618,6.26,5.790716708663964,0.97,0.1705872210923198,0.1184375,0.07225375747149763,-0.02125,0.08111527291453811,4
540,ESFJ,ENFJ,ENFJ,ISTP,0.93125,0.09416574483324604,6.33,6.6858881235031165,0.9,0.3,0.09125,0.07066647012551285,-0.0375,0.08385254915624211,5
541,ESFJ,ENFJ,INFP,INFP,0.945,0.07566372975210779,6.37,6.436854822038478,0.96,0.19595917942265423,0.10125,0.068053287944081,-0.02125,0.08848552141452296,5
542,ESFJ,ENFJ,INFP,INFJ,0.94125,0.07995115696473692,5.85,5.344857341407719,0.97,0.17058722109231983,0.09625,0.07038954112650543,-0.02,0.08046738469715539,4
543,ESFJ,ENFJ,INFP,ENTP,0.93,0.0940744386111339,7.37,6.145982427570063,0.93,0.2551470164434615,0.104375,0.08006589083373768,-0.02125,0.09851237231941987,5
544,ESFJ,ENFJ,INFP,ENTJ,0.9575,0.0689655711206686,5.7,5.826662852782887,0.95,0.21794494717703375,0.1084375,0.06679829128615491,-0.02125,0.07916557016784506,4
545,ESFJ,ENFJ,INFP,INTP,0.9275,0.0938416218956173,7.27,6.3021504266401,0.95,0.21794494717703372,0.105,0.07008922884438093,-0.025,0.0770551750371122,6
546,ESFJ,ENFJ,INFP,INTJ,0.935,0.08,5.57,5.566426142508315,0.97,0.17058722109231983,0.0825,0.07255385930465726,-0.03875,0.07845181642256602,5
547,ESFJ,ENFJ,INFP,ESFP,0.91875,0.09581068572972433,8.49,6.372589740443049,0.95,0.21794494717703375,0.1121875,0.08029425862880858,-0.02875,0.08813164868536162,5
548,ESFJ,ENFJ,INFP,ESTP,0.92,0.09440603794249604,8.1,6.32376470150495,0.94,0.23748684174075835,0.1071875,0.07796921968796403,-0.0325,0.08027297179001161,6
549,ESFJ,ENFJ,INFP,ISFP,0.91375,0.09633113463465486,7.5,6.042350536008318,0.93,0.25514701644346144,0.0971875,0.08159721483451504,-0.03625,0.09729947327709436,6
550,ESFJ,ENFJ,INFP,ISTP,0.925,0.09519716382329885,8.98,6.849788317897131,0.89,0.3128897569432403,0.1071875,0.08446233905564064,-0.0275,0.09614442261514707,7
551,ESFJ,ENFJ,INFJ,INFJ,0.95375,0.07635239027037725,4.26,4.706633616503413,0.98,0.13999999999999999,0.0784375,0.06621682542035673,-0.0225,0.0757875319561206,3
552,ESFJ,ENFJ,INFJ,ENTP,0.9525,0.06796138609534094,5.2,5.65685424949238,0.95,0.21794494717703375,0.091875,0.05991856452719808,-0.03125,0.07368641326594748,4
553,ESFJ,ENFJ,INFJ,ENTJ,0.9525,0.08249999999999999,4.28,5.087396190587087,0.97,0.17058722109231983,0.079375,0.06349520159035642,-0.0225,0.06932712311931025,3
554,ESFJ,ENFJ,INFJ,INTP,0.95625,0.06702378309227255,6.21,6.4425072758981035,0.93,0.2551470164434615,0.1109375,0.0753086098580368,-0.01125,0.07724757277740188,5
555,ESFJ,ENFJ,INFJ,INTJ,0.955,0.0673609679265374,5.42,5.589597481035643,0.98,0.13999999999999999,0.0909375,0.0628264909791244,-0.02625,0.06683702192647425,4
556,ESFJ,ENFJ,INFJ,ESFP,0.935,0.08565920849505908,5.85,5.60602354615105,0.97,0.17058722109231983,0.095,0.06627947457546718,-0.0375,0.0960143218483576,4
557,ESFJ,ENFJ,INFJ,ESTP,0.92625,0.09697776807083157,6.7,6.661080993352356,0.92,0.2712931993250107,0.0925,0.07628073151196178,-0.03125,0.0854674645698584,5
558,ESFJ,ENFJ,INFJ,ISFP,0.93375,0.08918905482176612,6.4,6.491532946846993,0.94,0.23748684174075832,0.085,0.06571125284150349,-0.03625,0.08157626799504865,5
559,ESFJ,ENFJ,INFJ,ISTP,0.93125,0.09249155366842965,7.08,6.1768600437439085,0.94,0.23748684174075835,0.0871875,0.08212212228595897,-0.03625,0.09064870379657947,6
560,ESFJ,ENFJ,ENTP,ENTP,0.93375,0.0818821561758116,7.07,6.174552615372226,0.93,0.2551470164434615,0.105625,0.07444849310093522,-0.02125,0.09023407061636973,5
561,ESFJ,ENFJ,ENTP,ENTJ,0.9425,0.09424038412485382,5.77,5.912452959643738,0.94,0.23748684174075835,0.094375,0.0753870222584763,-0.02875,0.09329891478468547,4
562,ESFJ,ENFJ,ENTP,INTP,0.9425,0.08370334521391602,7.32,6.457367884827377,0.96,0.19595917942265426,0.1078125,0.0751788232732463,-0.0125,0.08003905296791061,6
563,ESFJ,ENFJ,ENTP,INTJ,0.94,0.08192984804086971,6.77,6.583091978698156,0.89,0.31288975694324034,0.085,0.07058350550943188,-0.02125,0.08670171566929918,5
564,ESFJ,ENFJ,ENTP,ESFP,0.92,0.10386289038920492,6.97,6.150536561959452,0.95,0.21794494717703372,0.1009375,0.08313381062329575,-0.0325,0.1025,5
565,ESFJ,ENFJ,ENTP,ESTP,0.93375,0.08376865463883255,7.56,6.362892424047416,0.9,0.3,0.1134375,0.07663007222200693,-0.02625,0.09064870379657948,6
566,ESFJ,ENFJ,ENTP,ISFP,0.925,0.08660254037844387,7.74,6.4755231448895305,0.92,0.2712931993250107,0.110625,0.07387436547950851,-0.02625,0.08890830951041641,6
567,ESFJ,ENFJ,ENTP,ISTP,0.935,0.08923284148787373,7.86,6.9036512078754395,0.9,0.3,0.1096875,0.065325955551756,-0.0175,0.08104782538723664,7
568,ESFJ,ENFJ,ENTJ,ENTJ,0.9525,0.07454025757937785,4.68,5.053474052570172,0.97,0.1705872210923198,0.0884375,0.06932360145542064,-0.0125,0.07180703308172534,3
569,ESFJ,ENFJ,ENTJ,INTP,0.93625,0.07394043210585124,6.27,6.123487568371475,0.94,0.23748684174075835,0.0909375,0.06601003119791718,-0.02625,0.07351657976266307,5
570,ESFJ,ENFJ,ENTJ,INTJ,0.96,0.07044501401802684,5.23,5.740827466489478,0.93,0.2551470164434615,0.090625,0.06472598492877495,-0.02,0.06782329983125268,4
571,ESFJ,ENFJ,ENTJ,ESFP,0.9375,0.08385254915624211,5.7,5.717516943569123,0.94,0.23748684174075835,0.0915625,0.07945800286157463,-0.03,0.09034655499796326,4
572,ESFJ,ENFJ,ENTJ,ESTP,0.9325,0.09256754290786808,6.2,6.081118318204309,0.92,0.2712931993250107,0.0971875,0.07406909253359326,-0.04,0.09663074045043844,5
573,ESFJ,ENFJ,ENTJ,ISFP,0.935,0.08746427842267951,7.23,6.599780299373608,0.92,0.2712931993250107,0.1096875,0.08899339424221328,-0.025,0.09842509842514763,5
574,ESFJ,ENFJ,ENTJ,ISTP,0.9275,0.10779030568655049,6.74,5.957549831935944,0.95,0.21794494717703375,0.0934375,0.08899339424221328,-0.04375,0.09581068572972433,6
575,ESFJ,ENFJ,INTP,INTP,0.9475,0.08325412902673356,6.92,6.724105888517818,0.9,0.3,0.1028125,0.07568631295518365,-0.0125,0.08196798155377501,7
576,ESFJ,ENFJ,INTP,INTJ,0.945,0.08162413858657255,6.51,6.247391455639706,0.94,0.23748684174075835,0.096875,0.07201074138626819,-0.02625,0.08890830951041641,6
577,ESFJ,ENFJ,INTP,ESFP,0.90875,0.09160888330287625,9.65,6.8005514482282985,0.81,0.39230090491866065,0.105,0.08844578141437838,-0.02875,0.09819464089246419,6
578,ESFJ,ENFJ,INTP,ESTP,0.9325,0.08735702604828074,7.56,6.253511013822555,0.94,0.23748684174075835,0.09875,0.07190488509134828,-0.0275,0.08400148808205722,7
579,ESFJ,ENFJ,INTP,ISFP,0.91625,0.10008590060542995,9.57,6.953064072766768,0.85,0.3570714214271425,0.10875,0.08425686173837714,-0.03125,0.10364452469860624,7
580,ESFJ,ENFJ,INTP,ISTP,0.91375,0.10412582532686114,8.52,6.9216760975937035,0.88,0.3249615361854384,0.103125,0.08010003511235185,-0.03,0.1105667219374799,8
581,ESFJ,ENFJ,INTJ,INTJ,0.95625,0.07368641326594749,4.18,4.428046973553917,0.98,0.13999999999999999,0.0809375,0.06571348201663034,-0.0125,0.07395099728874518,5
582,ESFJ,ENFJ,INTJ,ESFP,0.915,0.09663074045043846,8.22,6.625073584497005,0.91,0.2861817604250837,0.0915625,0.07708748581157644,-0.03875,0.10261426557745273,5
583,ESFJ,ENFJ,INTJ,ESTP,0.9425,0.07988272654335228,7.84,6.845027392202313,0.92,0.2712931993250107,0.1034375,0.08036719927153117,-0.02875,0.08451146371942685,6
584,ESFJ,ENFJ,INTJ,ISFP,0.93875,0.08195844983892751,6.38,6.080756531879894,0.95,0.21794494717703372,0.1,0.06296700524878089,-0.02875,0.08451146371942685,6
585,ESFJ,ENFJ,INTJ,ISTP,0.935,0.08923284148787373,6.7,5.82494635168428,0.96,0.19595917942265423,0.0934375,0.07635430877658445,-0.0375,0.08569568250501305,7
586,ESFJ,ENFJ,ESFP,ESFP,0.92,0.09103570728016562,6.84,5.266345981798005,0.96,0.19595917942265423,0.11625,0.08292504145310993,-0.0325,0.10401322031357359,3
587,ESFJ,ENFJ,ESFP,ESTP,0.885,0.11274972283779681,8.38,5.930902123623353,0.96,0.19595917942265426,0.088125,0.0922145087554014,-0.05625,0.11775902300885482,4
588,ESFJ,ENFJ,ESFP,ISFP,0.92,0.09440603794249602,8.05,6.107986574968874,0.94,0.23748684174075835,0.1128125,0.0819554709506937,-0.03625,0.0853210847329076,4
589,ESFJ,ENFJ,ESFP,ISTP,0.92,0.09604686356149272,8.3,6.824221567329127,0.87,0.33630343441600474,0.1084375,0.07294783560017391,-0.04,0.09500000000000001,5
590,ESFJ,ENFJ,ESTP,ESTP,0.92625,0.08855612627029257,7.05,6.4083929342698704,0.93,0.2551470164434615,0.1109375,0.07735558621554102,-0.0225,0.10059199769365354,5
591,ESFJ,ENFJ,ESTP,ISFP,0.91375,0.09793971359974461,9.49,6.470695480394669,0.9,0.3,0.11375,0.08022429494860021,-0.03625,0.10045988005169029,5
592,ESFJ,ENFJ,ESTP,ISTP,0.905,0.10173494974687902,9.61,7.334705174715614,0.85,0.3570714214271425,0.10375,0.08748660611773668,-0.0425,0.09222933372848359,6
593,ESFJ,ENFJ,ISFP,ISFP,0.9075,0.11127106542133944,8.04,5.74616393779363,0.96,0.19595917942265428,0.11,0.09073054199110683,-0.03125,0.09901862198596786,5
594,ESFJ,ENFJ,ISFP,ISTP,0.92125,0.09626623239745077,8.26,6.424359890292573,0.92,0.2712931993250107,0.11875,0.07979465834252315,-0.0275,0.09775607398008576,6
595,ESFJ,ENFJ,ISTP,ISTP,0.91875,0.09078649403958719,8.65,6.6623944644549535,0.87,0.33630343441600474,0.10875,0.07837210919708618,-0.04,0.095,7
596,ESFJ,INFP,INFP,INFP,0.92625,0.08309444927310128,9.22,6.792024734937293,0.87,0.3363034344160047,0.1134375,0.07052467985570725,-0.0225,0.08362864341838866,3
597,ESFJ,INFP,INFP,INFJ,0.94875,0.07924447930297732,6.01,6.0737056234229865,0.93,0.2551470164434615,0.0934375,0.07201006331583107,-0.01875,0.07979465834252315,4
598,ESFJ,INFP,INFP,ENTP,0.91375,0.09793971359974463,8.83,6.609167875005144,0.9,0.3,0.098125,0.08185114156198435,-0.0275,0.094505290857179,5
599,ESFJ,INFP,INFP,ENTJ,0.935,0.08565920849505908,6.87,6.77592060165997,0.92,0.2712931993250107,0.0990625,0.07058004653405947,-0.0175,0.08104782538723664,6
600,ESFJ,INFP,INFP,INTP,0.935,0.08923284148787373,7.74,7.049283651549284,0.86,0.34698703145794946,0.1075,0.07047827679505225,-0.025,0.08660254037844388,4
